rollout/collision_rate_100,rollout/mean_return_100,time/iterations,rollout/success_rate_100,time/total_timesteps,time/time_elapsed,time/fps,train/n_updates,train/policy_gradient_loss,train/entropy_loss,train/value_loss,train/clip_range,train/approx_kl,train/explained_variance,train/clip_fraction,train/learning_rate,train/loss,train/std,eval/mean_minimum_true_cpa_m,eval/outside_rate,eval/mean_return,eval/mean_final_goal_distance_m,eval/mean_length_steps,eval/success_rate,eval/median_return,eval/return_std,eval/collision_rate
0.05405405405405406,-12.608122188032068,42,0.0,21504,1475,14,410,-0.004011929174885154,-2.7611691474914553,0.012216942943632602,0.2,0.014855278,0.7750069499015808,0.1171875,0.0003,0.0007754741236567497,0.9626073837280273,,,,,,,,,
0.05333333333333334,-12.493768175497875,43,0.0,22016,1506,14,420,-0.0020965682342648506,-2.7602356910705566,0.43343777060508726,0.2,0.0063285,0.4798474907875061,0.0310546875,0.0003,0.19639767706394196,0.9627692699432373,,,,,,,,,
0.05194805194805195,-12.285495065424467,44,0.0,22528,1537,14,430,-0.0006963972002267838,-2.7610981464385986,0.026359811797738074,0.2,0.0050244145,0.387767493724823,0.026953125,0.0003,0.00898894015699625,0.9630756378173828,,,,,,,,,
0.05063291139240506,-12.052784116715305,45,0.0,23040,1568,14,440,-0.004263021564111113,-2.7606519937515257,0.02795898411422968,0.2,0.010221774,0.1094440221786499,0.0353515625,0.0003,0.004663181956857443,0.9623834490776062,,,,,,,,,
0.05,-11.956668840883491,46,0.0,23552,1600,14,450,-0.006257757032290101,-2.758838653564453,0.014802415668964387,0.2,0.018479187,0.7392633557319641,0.1169921875,0.0003,-0.00046681705862283707,0.9617869853973389,,,,,,,,,
0.04878048780487805,-11.714858976988088,47,0.0,24064,1632,14,460,-0.0021411530207842587,-2.7569651365280152,0.00568405669182539,0.2,0.0065820133,0.6040540337562561,0.0126953125,0.0003,-0.0017249397933483124,0.9598401188850403,,,,,,,,,
0.047619047619047616,-11.525320948437885,48,0.0,24576,1662,14,470,-0.006918938318267465,-2.7520166635513306,0.02272796779870987,0.2,0.019138556,0.727162778377533,0.1033203125,0.0003,0.0014230981469154358,0.9577624797821045,,,,,,,,,
0.046511627906976744,-11.2982299543938,49,0.0,25088,1693,14,480,-0.004398090485483408,-2.748843622207642,0.014462788868695498,0.2,0.014755499,0.6274855136871338,0.0865234375,0.0003,0.0006013317033648491,0.9570904970169067,,,,,,,,,
0.04597701149425287,-11.178734603258606,50,0.0,25600,1724,14,490,-0.0025529484264552593,-2.7473626375198363,0.01504741320386529,0.2,0.0053950804,0.7744432687759399,0.0484375,0.0003,0.0022584283724427223,0.956057071685791,,,,,,,,,
0.0449438202247191,-10.971063198670896,51,0.0,26112,1756,14,500,-0.007025821693241596,-2.744604802131653,0.009781557321548461,0.2,0.018203389,0.8452763557434082,0.084765625,0.0003,-0.005690446123480797,0.9548200368881226,,,,,,,,,
0.04395604395604396,-10.7498104277974,52,0.0,26624,1788,14,510,-0.003851172514259815,-2.7419357299804688,0.015057549998164176,0.2,0.009687852,0.8422365188598633,0.0685546875,0.0003,0.0011893827468156815,0.9532619118690491,,,,,,,,,
0.043478260869565216,-10.65987125834173,53,0.0,27136,1819,14,520,-0.0029831814579665663,-2.7384004831314086,0.011482363846153022,0.2,0.010482589,0.7839589715003967,0.0697265625,0.0003,0.00027726683765649796,0.9518526792526245,,,,,,,,,
0.0425531914893617,-10.457988343298297,54,0.0,27648,1851,14,530,-0.002196372766047716,-2.73584361076355,0.007405980443581939,0.2,0.0030999635,0.9044531583786011,0.006640625,0.0003,-0.00230207946151495,0.9509419202804565,,,,,,,,,
0.041666666666666664,-10.277580133445255,55,0.0,28160,1882,14,540,-0.0018877170979976654,-2.732673168182373,0.006472680531442165,0.2,0.0050758584,0.9246286153793335,0.014453125,0.0003,-0.000978030264377594,0.94854736328125,,,,,,,,,
0.04081632653061224,-10.124327438247812,56,0.0,28672,1913,14,550,-0.005545027321204543,-2.7267439126968385,0.011233532056212425,0.2,0.013825757,0.8133618235588074,0.072265625,0.0003,-0.0028950399719178677,0.9458110928535461,,,,,,,,,
0.04,-9.93589452157872,57,0.0,29184,1945,15,560,-0.004369631502777338,-2.721659016609192,0.014672856219112873,0.2,0.01002856,0.5641471743583679,0.0529296875,0.0003,-0.0016349172219634056,0.9438676834106445,,,,,,,,,
0.04,-9.863771169780318,58,0.0,29696,1976,15,570,-0.002452895510941744,-2.7168715953826905,0.012034805770963431,0.2,0.0058297887,0.7905042171478271,0.016015625,0.0003,-0.000715932808816433,0.9415574073791504,,,,,,,,,
0.03,-8.719652632151268,59,0.0,30208,2081,14,580,-0.002852425863966346,-2.7115571022033693,0.008028255170211196,0.2,0.009156819,0.8833975195884705,0.0388671875,0.0003,-0.003404781688004732,0.9391846656799316,88.44992449410401,0.8,-25.257619194895064,707.5085367035773,252.2,0.0,-0.4592163550655667,48.04694006550371,0.2
0.03,-8.603096921277325,60,0.0,30720,2110,14,590,-0.00305236978456378,-2.7068570375442507,0.010433543100953102,0.2,0.01101102,0.7683628797531128,0.0671875,0.0003,0.0009177625179290771,0.9375514984130859,,,,,,,,,
0.03,-8.483282326267343,61,0.0,31232,2140,14,600,-0.007850267458707094,-2.7033236265182494,0.006677477248013019,0.2,0.018975,0.8845658302307129,0.105078125,0.0003,-0.006797265727072954,0.9357184171676636,,,,,,,,,
0.03,-8.408918285452819,62,0.0,31744,2170,14,610,-0.0005724961869418621,-2.699732780456543,0.002517348690889776,0.2,0.004734866,0.8882355093955994,0.025,0.0003,5.074718501418829e-05,0.9345386624336243,,,,,,,,,
0.03,-8.300962814440311,63,0.0,32256,2199,14,620,-0.007075634412467479,-2.6978615283966065,0.0029858679976314307,0.2,0.019269988,0.9130932092666626,0.15859375,0.0003,-0.00729986559599638,0.9340331554412842,,,,,,,,,
0.03,-8.275258365930927,64,0.0,32768,2231,14,630,-0.0023107842076569795,-2.697126269340515,0.004995087115094066,0.2,0.007718336,0.828525722026825,0.0765625,0.0003,-0.001334780128672719,0.933761715888977,,,,,,,,,
0.03,-8.154112823964496,65,0.0,33280,2264,14,640,-0.001960731064900756,-2.6952184438705444,0.011737029068171978,0.2,0.008822428,-0.1728130578994751,0.02734375,0.0003,0.001558300107717514,0.9316929578781128,,,,,,,,,
0.02,-6.8766313720893315,66,0.0,33792,2294,14,650,-0.004451388726010919,-2.6903672933578493,0.0027647212380543353,0.2,0.010053419,0.9129557609558105,0.0720703125,0.0003,-0.004859990440309048,0.9300121068954468,,,,,,,,,
0.02,-6.899119324070466,67,0.0,34304,2324,14,660,-0.0046853934647515414,-2.6880203008651735,1.694820487499237,0.2,0.013866366,0.04825466871261597,0.0693359375,0.0003,0.7205881476402283,0.9296916723251343,,,,,,,,,
0.02,-6.409323771360903,68,0.0,34816,2355,14,670,-0.006878327718004585,-2.6876623153686525,0.04517327472567558,0.2,0.015017604,0.4156317710876465,0.0689453125,0.0003,0.014371659606695175,0.9294654130935669,,,,,,,,,
0.02,-6.335197287277359,69,0.0,35328,2386,14,680,-0.004311514925211668,-2.6871344327926634,0.02950535761192441,0.2,0.010007187,-0.9309104681015015,0.06953125,0.0003,0.0001609758473932743,0.9297348260879517,,,,,,,,,
0.02,-6.237020650683022,70,0.0,35840,2418,14,690,-0.0026599505450576543,-2.6875537872314452,0.010240973066538572,0.2,0.01184666,0.46796828508377075,0.0861328125,0.0003,0.0010719294659793377,0.929261326789856,,,,,,,,,
0.02,-6.2178140281959555,71,0.0,36352,2449,14,700,-0.002113771112635732,-2.685452628135681,0.01179066076874733,0.2,0.0031236252,0.8167150020599365,0.0470703125,0.0003,0.0014733667485415936,0.9276694655418396,,,,,,,,,
0.01,-5.024698632977314,72,0.0,36864,2480,14,710,-0.0037452887743711473,-2.680575442314148,0.010659623332321644,0.2,0.00547893,0.42355942726135254,0.0205078125,0.0003,-0.003111797384917736,0.9247931241989136,,,,,,,,,
0.01,-4.955662441389054,73,0.0,37376,2508,14,720,-0.005521238781511784,-2.6752367973327638,0.006001525139436126,0.2,0.012787256,0.6991148591041565,0.0814453125,0.0003,-0.007714919745922089,0.9237792491912842,,,,,,,,,
0.01,-4.902297643271869,74,0.0,37888,2538,14,730,-0.0004232344217598438,-2.674584412574768,0.013754391763359308,0.2,0.005243457,0.6282616853713989,0.0091796875,0.0003,0.0035294736735522747,0.9234075546264648,,,,,,,,,
0.01,-4.753161518533771,75,0.0,38400,2569,14,740,-0.0033812067471444608,-2.6733922243118284,0.006551324459724128,0.2,0.011365262,0.6657965779304504,0.0693359375,0.0003,-0.0021182135678827763,0.9228141903877258,,,,,,,,,
0.01,-4.86272734639686,76,0.0,38912,2599,14,750,-0.0022274932824075224,-2.6716003894805906,0.012881308514624833,0.2,0.0085184695,0.7289893627166748,0.0361328125,0.0003,0.002279298845678568,0.9215942621231079,,,,,,,,,
0.0,-3.5709140383128344,77,0.0,39424,2627,15,760,-0.0015303806401789188,-2.6688141584396363,2.9153028964996337,0.2,0.0029097453,0.15508979558944702,0.001171875,0.0003,1.354401707649231,0.9209431409835815,,,,,,,,,
0.0,-3.5017496133256505,78,0.0,39936,2656,15,770,-0.004447800735943019,-2.6672385215759276,0.057585547864437106,0.2,0.013470989,0.20054388046264648,0.08671875,0.0003,0.0233105830848217,0.9195855259895325,,,,,,,,,
0.0,-3.0582877501369126,79,0.0,40448,2776,14,780,-0.0043195522855967285,-2.6642629384994505,0.03609614633023739,0.2,0.0151968,-0.38848018646240234,0.0810546875,0.0003,0.007285268511623144,0.918843150138855,93.14412491372494,0.6,-2.995338960571465,802.3522316665077,311.4,0.0,-0.5357369555440068,4.212634533858425,0.0
0.0,-2.9370618165100466,80,0.0,40960,2809,14,790,-0.0010249050101265311,-2.6622952699661253,0.5119163751602173,0.2,0.006369232,0.40270447731018066,0.01875,0.0003,0.24175496399402618,0.9172890186309814,,,,,,,,,
0.0,-2.9200220170883413,81,0.0,41472,2842,14,800,-0.002271488541737199,-2.659460663795471,0.045070265792310236,0.2,0.005957367,0.6274440288543701,0.0115234375,0.0003,0.008394508622586727,0.9173501133918762,,,,,,,,,
0.0,-2.900204282722898,82,0.0,41984,2873,14,810,-0.0039086809381842615,-2.660437059402466,0.02099377028644085,0.2,0.018092208,-3.039309024810791,0.116015625,0.0003,0.0052828723564744,0.9172393083572388,,,,,,,,,
0.0,-2.8840519168292262,83,0.0,42496,2905,14,820,-0.007072937488555908,-2.658830738067627,0.020820586942136288,0.2,0.01167412,-0.9563562870025635,0.067578125,0.0003,-0.002132616937160492,0.9157041907310486,,,,,,,,,
0.0,-3.0832671961176645,84,0.0,43008,2936,14,830,-0.001543866563588381,-2.6530563592910767,0.011773967929184437,0.2,0.0046127,-0.5982644557952881,0.012109375,0.0003,0.0014062398113310337,0.9115849137306213,,,,,,,,,
0.0,-3.0423772872528536,85,0.0,43520,2968,14,840,-0.0015043163672089576,-2.644632935523987,4.706083059310913,0.2,0.0059171766,-0.08140075206756592,0.0146484375,0.0003,2.1406631469726562,0.9088199138641357,,,,,,,,,
0.0,-2.9199936156781656,86,0.0,44032,3000,14,850,-0.0012265784665942193,-2.6410227060317992,0.02349210772663355,0.2,0.005333801,0.7962157130241394,0.0115234375,0.0003,0.009060150943696499,0.9081536531448364,,,,,,,,,
0.0,-2.8558282297812956,87,0.0,44544,3029,14,860,-0.0024299017153680325,-2.6407777309417724,0.06099304296076298,0.2,0.004400464,-1.6755261421203613,0.004296875,0.0003,0.01722721755504608,0.9090253114700317,,,,,,,,,
0.0,-2.8338731678589637,88,0.0,45056,3059,14,870,-0.00045234137214720247,-2.643498754501343,0.0903034821152687,0.2,0.0033687777,0.694061279296875,0.038671875,0.0003,0.03192301094532013,0.9102864861488342,,,,,,,,,
0.0,-2.784568080382526,89,0.0,45568,3088,14,880,-0.0015402344753965736,-2.6455347299575807,0.02718891464173794,0.2,0.006703622,-1.1925854682922363,0.0630859375,0.0003,0.004197557456791401,0.9108846783638,,,,,,,,,
0.0,-2.8073524173481945,90,0.0,46080,3118,14,890,-0.002506911428645253,-2.645892786979675,0.027145937830209733,0.2,0.008498302,0.31116360425949097,0.0228515625,0.0003,0.007391689345240593,0.9107151031494141,,,,,,,,,
0.0,-2.7933006879377085,91,0.0,46592,3148,14,900,-0.003136504162102938,-2.6455565214157106,0.015087499096989632,0.2,0.007483288,-0.1916424036026001,0.0671875,0.0003,-0.0002556676045060158,0.9106680154800415,,,,,,,,,
0.0,-2.784298327787707,92,0.0,47104,3178,14,910,-0.003722198586910963,-2.6448738813400268,0.008476704824715853,0.2,0.013961924,0.5646186470985413,0.0822265625,0.0003,-0.001749647781252861,0.9101314544677734,,,,,,,,,
0.0,-2.7043364284889915,93,0.0,47616,3209,14,920,-0.0025166966021060943,-2.6443241357803347,0.013412299659103155,0.2,0.007870933,0.1221725344657898,0.030859375,0.0003,0.0008170087821781635,0.9105247855186462,,,,,,,,,
0.0,-2.677521769648071,94,0.0,48128,3239,14,930,-0.005208571441471577,-2.6450345039367678,0.014409363269805908,0.2,0.0145618245,0.7976661920547485,0.0818359375,0.0003,-0.002036452293395996,0.9104493856430054,,,,,,,,,
0.0,-2.6706192225119416,95,0.0,48640,3270,14,940,-0.0020877874922007322,-2.6438595056533813,0.010504012741148473,0.2,0.005644502,0.8104933500289917,0.0208984375,0.0003,0.0012139445170760155,0.9097723960876465,,,,,,,,,
0.0,-2.661412216140911,96,0.0,49152,3302,14,950,-0.004486140469089151,-2.6422077417373657,0.006701972801238298,0.2,0.013761878,0.7997267246246338,0.081640625,0.0003,-0.003435353050008416,0.9089887142181396,,,,,,,,,
0.0,-2.6118191843335308,97,0.0,49664,3333,14,960,-0.004260759660974145,-2.6392202615737914,0.007317497301846743,0.2,0.010937327,0.7019311189651489,0.055859375,0.0003,-0.005252509843558073,0.9064140319824219,,,,,,,,,
0.0,-2.6102638102931777,98,0.0,50176,3455,14,970,-0.005421107588335872,-2.632976198196411,0.006387546472251415,0.2,0.013869268,0.8759135007858276,0.076953125,0.0003,-0.00489404983818531,0.9039777517318726,88.13496302430917,0.8,-1.2975442171587337,692.3132364679282,299.4,0.0,-0.27172090180540226,1.4629892729005192,0.0
