rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,train/learning_rate,train/loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/approx_kl,train/std,train/n_updates,train/value_loss
220.04333564,1,374.27,129,15,788480,,,,,,,,,,,
219.99600123000005,2,374.92,259,15,790528,0.0003,4.243546962738037,-0.0019514632527716457,0.028173828125,0.2,-1.907996091246605,0.18674546480178833,0.0031401326,0.6487455368041992,3850,29.629571390151977
219.31829799,3,380.64,387,15,792576,0.0003,23.091171264648438,-0.0031332548125647007,0.04169921875,0.2,-1.90880845785141,0.7826006412506104,0.0061178543,0.6491228342056274,3860,49.69111189842224
218.44939645000005,4,385.84,514,15,794624,0.0003,17.569717407226562,-0.0018668299017008394,0.02177734375,0.2,-1.9119318693876266,0.8971478939056396,0.0043102764,0.6517060399055481,3870,53.1824649810791
218.53681610000004,5,385.7,643,15,796672,0.0003,31.086688995361328,-0.004927271185442806,0.046337890625,0.2,-1.9189224720001221,0.8804943561553955,0.006003619,0.6525139808654785,3880,65.15389966964722
211.91624608,6,400.89,784,15,798720,0.0003,4.556705474853516,-0.004045537306228653,0.058984375,0.2,-1.9175984919071198,0.9749956727027893,0.009805327,0.6511180400848389,3890,18.70395345687866
212.21882244,7,398.55,914,15,800768,0.0003,3.844205856323242,-0.004875579645158723,0.07373046875,0.2,-1.9127178251743318,0.9756998419761658,0.007884171,0.6503612995147705,3900,10.931050527095795
212.41244508,8,398.72,1044,15,802816,0.0003,1.6154210567474365,0.0006352212862111628,0.090576171875,0.2,-1.9103407204151153,0.9633913040161133,0.020795131,0.6498028635978699,3910,4.490790694952011
,,,,,,0.0003,15.257711410522461,-0.0023775017820298673,0.105810546875,0.2,-1.909205886721611,0.8640710115432739,0.006325658,0.6501978635787964,3920,29.492510294914247
