rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/std,train/explained_variance,train/clip_fraction,train/loss,train/approx_kl,train/value_loss,train/n_updates
581.31,362496,176.12445047999998,16,122,1,,,,,,,,,,,
566.39,364544,181.20848558999998,16,247,2,0.2,-0.0032000770734157413,-2.484196162223816,0.0003,0.8369319438934326,0.7781403064727783,0.055810546875,21.21834945678711,0.007180266,42.277217626571655,1770
557.39,366592,183.12302843,16,368,3,0.2,-0.003718496681540273,-2.4804532170295714,0.0003,0.8362658023834229,0.9476818442344666,0.059326171875,6.6553544998168945,0.0065041804,22.912400674819946,1780
537.06,368640,191.39320252,16,503,4,0.2,-0.006128158984938637,-2.477667140960693,0.0003,0.8343741297721863,0.8306733965873718,0.07265625,30.140844345092773,0.008120971,63.33181200027466,1790
524.23,370688,197.65940502,16,638,5,0.2,-0.006692965072579682,-2.4723757147789,0.0003,0.831625759601593,0.6032970547676086,0.114990234375,28.06381607055664,0.016114,59.30977754592895,1800
528.13,372736,197.46961632000003,15,769,6,0.2,-0.0022144651040434836,-2.46883972287178,0.0003,0.8337595462799072,0.8433266878128052,0.039697265625,6.094886779785156,0.005213605,26.479632449150085,1810
520.78,374784,198.67735207,16,895,7,0.2,-0.008245831323438323,-2.4759872972965242,0.0003,0.834644079208374,0.800834596157074,0.088525390625,21.30229949951172,0.007388414,48.11561970710754,1820
524.88,376832,188.8602249,15,1028,8,0.2,-0.004213750368217006,-2.474962818622589,0.0003,0.8337317705154419,0.935127854347229,0.041064453125,13.440934181213379,0.0038816328,38.49975323677063,1830
,,,,,,0.2,-0.0031198713346384465,-2.473656105995178,0.0003,0.8340772390365601,0.9591634273529053,0.034130859375,8.497185707092285,0.0076172156,35.45742881298065,1840
