run_id,seed,simulator,vehicle,task_id,task_portable,policy_id,algorithm,return,success,episode_length,wall_clock_s,termination_reason,collision_type,host_class
test__test__PPO-deterministic__seed-42104,42104,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,70.4667073491714,False,3000,416.66038583405316,timeout,none,local
test__test__PPO-deterministic__seed-42105,42105,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,373.2352376981882,True,1438,232.86223049997352,success,none,local
test__test__PPO-deterministic__seed-42106,42106,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-75.41241827968722,False,1,9.114342082990333,instability,none,local
test__test__PPO-deterministic__seed-42107,42107,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-27.401247264663084,False,3000,383.79660370899364,timeout,none,local
test__test__PPO-deterministic__seed-42108,42108,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,92.31413786193758,False,3000,336.6582924159593,timeout,none,local
test__test__PPO-deterministic__seed-42109,42109,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,358.57501467820174,True,1256,146.7605213339557,success,none,local
test__test__PPO-deterministic__seed-42110,42110,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,157.5119354087518,True,2156,240.18334120803047,success,none,local
test__test__PPO-deterministic__seed-42111,42111,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-145.6706562804462,False,3000,322.7313827499747,timeout,none,local
test__test__PPO-deterministic__seed-42112,42112,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,227.13942161604672,True,1706,187.14719574991614,success,none,local
test__test__PPO-deterministic__seed-42113,42113,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,213.95873450156137,True,2412,260.9852172079263,success,none,local
test__test__PPO-deterministic__seed-42114,42114,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,150.27077418601056,True,2412,259.8481111670844,success,none,local
test__test__PPO-deterministic__seed-42115,42115,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-9.85397447150547,False,3000,313.39172454201616,timeout,none,local
