control_step,time_s,north_m,east_m,reward
92,9.200000000000001,20.712535297752137,0.4950393416186559,0.42622364420590064
93,9.3,20.969022543764506,0.5132954680315133,0.40998854191003387
94,9.4,21.21855455648794,0.5313592692534271,0.39085182129420076
95,9.5,21.46903234693651,0.5495476777256477,0.3861298497871713
96,9.600000000000001,21.733916140048727,0.5682718051207287,0.4052165853953075
97,9.700000000000001,21.994052009491345,0.5863004844066629,0.3891776192624167
98,9.8,22.248449238366863,0.6036131948640816,0.3712099880131322
99,9.9,22.496274484880463,0.6200543567746474,0.351882995035549
100,10.0,22.747433759129308,0.6359683663490062,0.3492819322534024
101,10.100000000000001,23.012544630721173,0.6517402086540535,0.3631150592653959
102,10.200000000000001,23.272642599032388,0.6664251097580246,0.3443917211645473
103,10.3,23.528041425555898,0.6801473647439125,0.391827611545381
104,10.4,23.77731397318418,0.6927580708133501,0.3814760563167456
105,10.5,24.03082070979078,0.7049426710692958,0.39170772971975076
106,10.600000000000001,24.296564936692985,0.7175570477231331,0.41809182092572955
107,10.700000000000001,24.555557439422287,0.7296219246950296,0.40675205035116185
108,10.8,24.808840706942878,0.7412562799726995,0.39750430773206724
109,10.9,25.056204270655343,0.7525702875137497,0.38792951634126344
110,11.0,25.31106993573709,0.7649051123592944,0.4054102142638295
111,11.100000000000001,25.576809610121966,0.7790314643739247,0.4299279001505272
112,11.200000000000001,25.833773533568472,0.7935201115028319,0.415623324386908
113,11.3,26.08435610048836,0.8085055333857394,0.40616777571860974
114,11.4,26.329532800531425,0.8242236806210448,0.39861596414136985
115,11.5,26.583319270706127,0.8419003007432442,0.41890060124550443
116,11.600000000000001,26.846743396552412,0.8615307248965588,0.4401830346538392
117,11.700000000000001,27.104110350420136,0.8817703687186397,0.43133184449571277
118,11.8,27.356266938411096,0.902583024145315,0.4249506066764527
119,11.9,27.603055527697617,0.9238884081526008,0.4172448138200875
120,12.0,27.858790298223994,0.9461285492458854,0.43683370284422707
121,12.100000000000001,28.120766714640904,0.9684475473250879,0.44865430253884675
122,12.200000000000001,28.37412252116494,0.9899199611307089,0.4334867118510336
123,12.3,28.620813146188414,1.0105310619601477,0.42369145416790704
124,12.4,28.864645372385112,1.03010707748872,0.4189862332565164
125,12.5,29.121730516416005,1.048807470203848,0.4442261671312713
126,12.600000000000001,29.382797943495472,1.065884719957246,0.4511838906367456
127,12.700000000000001,29.636065544103932,1.0809658187862015,0.436277041727594
128,12.8,29.883120638155592,1.094067481565697,0.42455143009412866
129,12.9,30.12812398739161,1.1053059847148496,0.42025606095938894
130,13.0,30.38593128851919,1.1157991858783258,0.444203953615867
131,13.100000000000001,30.64573215776066,1.1255583549124553,0.448432994118639
132,13.200000000000001,30.897838591133343,1.1341364113130155,0.43459083453378433
133,13.3,31.14277319994632,1.1416493074230338,0.42182648707979375
134,13.4,31.387246123845877,1.1491467736387146,0.4223116765658883
135,13.5,31.647991526837416,1.159408202690253,0.45588089756542444
136,13.600000000000001,31.905360494475506,1.1713468292984006,0.4530421286130399
137,13.700000000000001,32.153463279393115,1.18422352309491,0.43897375827992435
138,13.8,32.39479508761127,1.1985037140211836,0.4299800690630833
139,13.9,32.63779986313902,1.2154889101642044,0.4373534129116693
140,14.0,32.896331640835655,1.237163771589101,0.4713034404675406
141,14.100000000000001,33.15321753806332,1.2617417058817193,0.47098275195621764
142,14.200000000000001,33.40486475919392,1.2883842101065877,0.46458236222253607
143,14.3,33.64995902677238,1.3170124900275022,0.4514076842158222
144,14.4,33.89418530239338,1.3477369893341054,0.44826328653896796
145,14.5,34.14863372244938,1.3802396768371719,0.46323661431654234
146,14.600000000000001,34.39480200774162,1.4123521526198248,0.4415636695395021
147,14.700000000000001,34.630356931622806,1.4437200926101077,0.4208479271409165
148,14.8,34.85738260483958,1.473735844403713,0.4006170339266283
149,14.9,35.08846326785466,1.501733224648203,0.3997265259292903
150,15.0,35.33275159415071,1.526752081785858,0.41388090653771475
151,15.100000000000001,35.56998697129472,1.5476437073996079,0.3920769237487865
152,15.200000000000001,35.800844955934004,1.5647145061320202,0.3713293281256432
153,15.3,36.02749969169796,1.5775867999887154,0.3541382383719653
154,15.4,36.261574877108195,1.5872030604872014,0.35638321196428313
155,15.5,36.5088242709893,1.5954717638624547,0.36982637081181924
156,15.600000000000001,36.7475261768942,1.6012039293174207,0.3467857522657981
157,15.700000000000001,36.97842228334174,1.6045572233550283,0.32534032798631546
158,15.8,37.2042958008112,1.6063954918868675,0.30962986389253155
159,15.9,37.44084162790693,1.6116776764965621,0.32524750375211975
160,16.0,37.68951690865001,1.6240490208870442,0.34799552090533575
161,16.1,37.92568244958259,1.6394263985824415,0.32726776099859245
162,16.2,38.15453228602899,1.6582992699561574,0.3158873458619182
163,16.3,38.381357933063065,1.6820615019989595,0.31487388533992805
164,16.400000000000002,38.617553151424296,1.7134962876874569,0.3349569324344447
165,16.5,38.86683520854682,1.7544374889824004,0.3628843544692925
166,16.6,39.10808123262909,1.801655773928716,0.34452047252407764
167,16.7,39.34187270515577,1.854420147546737,0.34178233273281716
168,16.8,39.568818017138604,1.9126097822741976,0.340330532189278
169,16.900000000000002,39.7959607896105,1.9761718007283036,0.3467421858054257
170,17.0,40.02017466822808,2.0426128998375095,0.3396127625487833
171,17.1,40.22002503418277,2.1082084425914296,0.30158187731566555
172,17.2,40.398501259395566,2.1722964858326295,0.2693742698427678
173,17.3,40.56083211879872,2.2324930253776345,0.23447848348154232
174,17.400000000000002,40.7211786611326,2.28613042674474,0.21314656326792042
175,17.5,40.88391509341536,2.3305755345507655,0.20179707233613747
176,17.6,41.042824096233616,2.364704748628211,0.17997783363276237
177,17.7,41.198435465837505,2.389090490588023,0.15994650450905673
178,17.8,41.356208908847954,2.4044901052240557,0.14544544244514446
179,17.900000000000002,41.529398092818624,2.4155696836390823,0.15411780209965792
180,18.0,41.71857582678309,2.4266733601041683,0.1696318090139231
181,18.1,41.911054249125414,2.4373047505343886,0.16756235411071874
182,18.2,42.10484893636031,2.4470188229030647,0.16200945014034107
183,18.3,42.301524612278875,2.4577116473260165,0.16135631111829374
184,18.400000000000002,42.50818200088528,2.4791096805089525,0.18554965508608923
185,18.5,42.72183069623648,2.518232374741405,0.21813885031458602
186,18.6,42.923244494776796,2.5658804091557816,0.21306731652291566
187,18.7,43.11272491889885,2.6194949523800877,0.20498700941634496
188,18.8,43.29101246300051,2.6764469969940867,0.1940524342388058
189,18.900000000000002,43.462097324367434,2.7369262628731272,0.1885602510633474
190,19.0,43.63016535452458,2.8029489030708246,0.19164530668771662
191,19.1,43.79457093670723,2.8757375242092187,0.19654457702677003
192,19.200000000000003,43.951837540096335,2.9533924246094614,0.19481299844783745
193,19.3,44.10246383590058,3.0352089099921384,0.19265767210252033
194,19.400000000000002,44.24860779740426,3.121788186836407,0.19441169387829316
195,19.5,44.39683422069946,3.215674828073045,0.20788364739150408
196,19.6,44.55380015155036,3.3205613599255464,0.2345237634774095
197,19.700000000000003,44.70607609839349,3.4320664051462915,0.23808726836967825
198,19.8,44.84812647510797,3.549014512340385,0.23372196469321632
199,19.900000000000002,44.979378892532885,3.671070496759165,0.2351803845356919
200,20.0,45.10756852220968,3.800285654320649,0.2440817841785758
201,20.1,45.24736433981659,3.941311717951491,0.27389143851916464
202,20.200000000000003,45.39551912177393,4.087057858440435,0.28498174284137445
203,20.3,45.54428563202634,4.23121988305036,0.2819076459016098
204,20.400000000000002,45.68966065676409,4.370709163790826,0.2767632213912263
205,20.5,45.83404254718645,4.503369937577008,0.24689313447382577
206,20.6,45.98724002781042,4.630393651984617,0.24888055826665167
207,20.700000000000003,46.14112153434474,4.744112726960599,0.23200469388558043
208,20.8,46.293129189640126,4.842729018192824,0.19995596248420716
209,20.900000000000002,46.44642063743332,4.928797375219342,0.17475974202358063
210,21.0,46.604926887198054,5.007362188076833,0.161466580872122
211,21.1,46.77345108292217,5.083824319890203,0.1611706859227366
212,21.200000000000003,46.94851559751071,5.1562657850006195,0.15362132846832677
213,21.3,47.12547846307853,5.2201353459640565,0.1332736593012691
214,21.400000000000002,47.31032217766651,5.28100648870354,0.12687665146771815
215,21.5,47.506356807049656,5.3455495224559,0.13420599711350745
216,21.6,47.71857766114416,5.429527475313417,0.17341880730296302
217,21.700000000000003,47.934473301723045,5.533326716836127,0.20482774423355232
218,21.8,48.129360830653184,5.633094191572245,0.1771855389527467
219,21.900000000000002,48.3055032935406,5.728403213594375,0.15193971383186872
220,22.0,48.46765008725837,5.821631941377915,0.1352455127319053
221,22.1,48.62114383674299,5.916832986078651,0.1299779198237657
222,22.200000000000003,48.77123527827431,6.01945423833803,0.13819499986780132
223,22.3,48.9171679309223,6.130251678027772,0.14796491703164777
224,22.400000000000002,49.05599649738674,6.244580610372356,0.14810851418138
225,22.5,49.18818599594735,6.360275284097797,0.1447910882275167
226,22.6,49.314293701683766,6.476669856892081,0.14085550986997553
227,22.700000000000003,49.436896786043185,6.595791076598619,0.14199423595872512
228,22.8,49.56098051187148,6.722551560580115,0.15410591778663646
229,22.900000000000002,49.68581382111541,6.857231921269294,0.16642787467565046
230,23.0,49.80651192274512,6.995869185808132,0.16942736248945967
231,23.1,49.92031817642008,7.1371900777426145,0.17051889543574777
232,23.200000000000003,50.025789618018976,7.281436414267853,0.1728152333870373
233,23.3,50.1294207639532,7.433561350034669,0.1857232794722711
234,23.400000000000002,50.23935496715183,7.599905458119615,0.2109559202536046
235,23.5,50.346715092847575,7.774885919169774,0.22278695718155314
236,23.6,50.44804832767159,7.955574240519365,0.23264798436642092
237,23.700000000000003,50.54549598206794,8.140895587851666,0.2361863873447967
238,23.8,50.64909525150102,8.331326312821684,0.24303652359929168
239,23.900000000000002,50.76784733460799,8.522286861678525,0.2419382687677836
240,24.0,50.87789786619112,8.69097569130172,0.1957047509793322
241,24.1,50.97205469123326,8.832176227972724,0.1363934369160603
242,24.200000000000003,51.05094129584147,8.947546127759438,0.09132675241255746
243,24.3,51.11973554258504,9.042489349256131,0.053084599311412545
244,24.400000000000002,51.186778759109885,9.124522086801823,0.02680369314736818
245,24.5,51.2563603699054,9.19601300112195,-0.07654109083130387
246,24.6,51.33050978322804,9.258186758795121,-0.0008688785175114721
247,24.700000000000003,51.41399199436384,9.316550123188044,0.028149957762105413
248,24.8,51.50860709201751,9.375180007088925,0.046183179528061294
249,24.900000000000002,51.616492238731894,9.440270836998438,0.06566689307159407
250,25.0,51.73875697616772,9.51439685229674,0.08802715710857142
251,25.1,51.867644610063365,9.584069727931826,0.10633677557449109
252,25.200000000000003,51.99583473421599,9.638048746620845,0.12335277094117242
253,25.3,52.11891218998723,9.672630442035166,0.13647583580471168
254,25.400000000000002,52.23211958900077,9.689036086418962,0.13956287141214646
255,25.5,52.332633092425894,9.695260028674666,0.12846850058568104
256,25.6,52.41641500824367,9.697720698322648,0.1025726443485534
257,25.700000000000003,52.481493097081696,9.699153395305043,0.06933555579096118
258,25.8,52.52801599874008,9.701077934083285,0.03411907034456421
259,25.900000000000002,52.55342097429861,9.702143617835194,-0.005238775192841872
260,26.0,52.55591604009836,9.701579750106617,-0.04268186412138017
261,26.1,52.53278836491809,9.7028785527123,-0.09226177525401116
262,26.200000000000003,52.48468726077328,9.710944423638042,-0.14698800102019913
263,26.3,52.42250658480051,9.730222268437759,-0.20223482936603504
264,26.400000000000002,52.36479966582747,9.763520991043519,-0.20829082110460942
265,26.5,52.328302032994046,9.807826113342644,-0.18312833667763534
266,26.6,52.324845330133144,9.85591392385733,-0.11647345848535562
267,26.700000000000003,52.36028600303238,9.899735579089803,-0.032649110191825724
268,26.8,52.426978794328164,9.933063747307854,0.038005294372689964
269,26.900000000000002,52.513951627405255,9.952628949901689,0.09225610564642592
270,27.0,52.6154676027656,9.956996559886976,0.13766087470409666
271,27.1,52.73197034055017,9.94222234237894,0.18852550046563832
272,27.200000000000003,52.85969390481,9.905350863421507,0.23595940648879837
273,27.3,52.99619205065301,9.847005960968806,0.27813222388710246
274,27.400000000000002,53.14066323903883,9.770152934964925,0.3152447832203769
275,27.5,53.290820983158234,9.67886916449867,0.3432431567638335
276,27.6,53.44336523760356,9.577851199737694,0.35953789522806373
277,27.700000000000003,53.59484684044486,9.46929750771202,0.36680102390657765
278,27.8,53.74018596645013,9.354829898442077,0.3626889960048656
279,27.900000000000002,53.88145662853546,9.232108618871766,0.3649047083107155
280,28.0,54.02659842156396,9.09573591796802,0.3877520940096254
281,28.1,54.185200979295296,8.94029285338626,0.4342723739678269
282,28.200000000000003,54.36306401765776,8.763876983645636,0.4934182021550057
283,28.3,54.53983025283885,8.583787275029321,0.4947728393276351
284,28.400000000000002,54.7006841606527,8.410741078022834,0.4562359660582522
285,28.5,54.84948575244136,8.242287735710017,0.42748684823997063
286,28.6,55.00202317905675,8.073064275074133,0.43404197057455673
287,28.700000000000003,55.1755536953338,7.9017759535988095,0.4743187248429581
288,28.8,55.3489902121673,7.743509593926391,0.4587219533286716
289,28.900000000000002,55.51691464482893,7.599654304203468,0.4318231626468776
290,29.0,55.68149729109713,7.467361289894497,0.4124411751364136
291,29.1,55.8436189872285,7.344641116462133,0.3971433710798188
292,29.200000000000003,56.00834199388316,7.228225413109611,0.3951399636144332
293,29.3,56.17733259095171,7.118787151919047,0.3956945641889169
294,29.400000000000002,56.34577284611321,7.020484343156304,0.3827941150592692
295,29.5,56.51206958427885,6.934128627451847,0.3661608199638385
296,29.6,56.67991789531641,6.856045178843753,0.3606413220957709
297,29.700000000000003,56.858722100039685,6.778514315368096,0.3813998932477536
298,29.8,57.05827086994692,6.6944536441589095,0.42844579196890964
299,29.900000000000002,57.265132159301686,6.613731413869499,0.43941311208021683
300,30.0,57.47705548920961,6.536299572887399,0.4462494684300958
301,30.1,57.69335014666301,6.4605046119594896,0.4536583070652533
302,30.200000000000003,57.92297803126357,6.372614777191598,0.4933459050596284
303,30.3,58.1591560046936,6.268083943606289,0.5257314749111401
304,30.400000000000002,58.371423074855834,6.170004951251615,0.475218656290672
305,30.5,58.56595190246996,6.0749677751606175,0.43994961774859126
306,30.6,58.74799486505934,5.979529802074425,0.4182639178039649
307,30.700000000000003,58.92320924974349,5.880121412095048,0.41104846546669277
308,30.8,59.09813907084809,5.771347079426062,0.42204911115805444
309,30.900000000000002,59.265978360181094,5.656488237161667,0.4165604987100261
310,31.0,59.4209925372032,5.539780976296553,0.3953730199581411
311,31.1,59.56305110581877,5.422170617933535,0.37258922631300023
312,31.200000000000003,59.69720789547129,5.301399928839108,0.3614655519980796
313,31.3,59.83445175955333,5.1707996501080835,0.3780595280987253
314,31.400000000000002,59.97899610883094,5.026777814150756,0.40628376468918503
315,31.5,60.12208457006217,4.873754822981726,0.41284698270318587
316,31.6,60.26529886094156,4.7113279942392605,0.42233329300457
317,31.700000000000003,60.41348457779708,4.538815127861399,0.44115826481465564
318,31.8,60.58258805173135,4.353700052457763,0.4923956308446563
319,31.900000000000002,60.76498445654148,4.16937198092806,0.5147971235982007
320,32.0,60.93023776478216,4.003630937655716,0.4608233426717096
321,32.1,61.08638901965717,3.8516629260490407,0.4275966622071744
322,32.2,61.24014927611456,3.7101148538392565,0.4110611614982956
323,32.300000000000004,61.397371835491114,3.575733306104259,0.40949788720085273
324,32.4,61.563707820416205,3.446040471174486,0.42172478742042757
325,32.5,61.73137427637384,3.326364419962563,0.4139267117732585
326,32.6,61.8955168681228,3.2183558661213993,0.3954374180107958
327,32.7,62.054582592720074,3.1216725795470817,0.3745346540022854
328,32.800000000000004,62.211651098873936,3.0336109493540984,0.3624941673625045
329,32.9,62.37575104805903,2.948220018630239,0.3740343283120946
330,33.0,62.55136962861507,2.8641084141164215,0.394652437751758
331,33.1,62.73100578486574,2.7883910988022427,0.3946157498835843
332,33.2,62.912321346831874,2.7233019059643144,0.38932217549301573
333,33.300000000000004,63.096279866677236,2.6669768059192753,0.3862385638133965
334,33.4,63.293350591671285,2.6095926615806215,0.41292568544022973
335,33.5,63.50491843417033,2.5449184081741,0.44940989168607
336,33.6,63.71564299252297,2.4785827831307095,0.4487886058240133
337,33.7,63.922728889245576,2.4117495434593725,0.4441811620764994
338,33.800000000000004,64.1272745995267,2.3399518044281615,0.4466307217949148
339,33.9,64.33757336622317,2.253082630766831,0.47494550712709005
340,34.0,64.54754705258848,2.1517482288508907,0.4914300546813002
341,34.1,64.73645306100887,2.0498838276069087,0.45364338238026697
342,34.2,64.90573601497452,1.9486400583985766,0.4171503367286742
343,34.300000000000004,65.05960783949861,1.8470376436360436,0.3894111398338221
344,34.4,65.20677396510133,1.7409233557059367,0.38231733683282976
345,34.5,65.35382697192567,1.6256672421137441,0.3924087277636111
346,34.6,65.49026748601366,1.505164766351047,0.37801302371261747
347,34.7,65.62059089368746,1.376418098598928,0.3745195540975989
348,34.800000000000004,65.75330530148688,1.2360257531873462,0.389687892708508
349,34.9,65.90489149334051,1.0801394782501978,0.4392221723964014
350,35.0,66.0846937109931,0.914073001542734,0.5008163720645087
351,35.1,66.26563255935842,0.7546719200297185,0.4934417459853812
352,35.2,66.43109207108513,0.6082579766883762,0.44768704128631237
353,35.300000000000004,66.59041199675406,0.47176545811678616,0.42337853776153106
354,35.4,66.75085766016174,0.3438525592895597,0.41526936199552017
355,35.5,66.91888283240554,0.22311261779886604,0.4221655644759298
356,35.6,67.09333727282737,0.11085014350486871,100.7511984802983
