control_step,time_s,north_m,east_m,reward
431,43.1,10064.916578617718,10012.476175939566,0.22057051894283863
432,43.2,10065.047175807593,10012.516379766035,0.17927636848695808
433,43.300000000000004,10065.162307020057,10012.543275117474,0.15842044854754925
434,43.400000000000006,10065.269144655618,10012.554237133156,0.1598638508440755
435,43.5,10065.374545626313,10012.54943415532,0.17236925870712771
436,43.6,10065.483859586973,10012.53113677707,0.192929463242157
437,43.7,10065.600683663024,10012.502403340246,0.21694330098565057
438,43.800000000000004,10065.727180586862,10012.466229964806,0.2399156447145471
439,43.900000000000006,10065.86426648297,10012.42538438564,0.25822495566265813
440,44.0,10066.011704245613,10012.382435286616,100.60353182693326
