control_step,time_s,north_m,east_m,reward
45,4.5,7.034196585290022,-1.2525836472282206,0.5100426916049994
46,4.6000000000000005,7.274245424749829,-1.3130146514247414,0.5185008453988385
47,4.7,7.528035209822315,-1.3781585798802851,0.5494508527604673
48,4.800000000000001,7.776573248993271,-1.442820764151757,0.5378595094808754
49,4.9,8.020587841036592,-1.5071178054706111,0.527868631572509
50,5.0,8.259197091370226,-1.5709750302587535,0.5160746088546526
51,5.1000000000000005,8.502951287257309,-1.6374838286918159,0.5280991056010187
52,5.2,8.75784287952409,-1.708259268930816,0.5535254293608739
53,5.300000000000001,9.007329265443973,-1.7785259186825404,0.5417390540623962
54,5.4,9.252226720899053,-1.8483859929055504,0.531715901814965
55,5.5,9.491564010725064,-1.9175743203927846,0.5195550061381713
56,5.6000000000000005,9.737902529622911,-1.989028205967933,0.535088048165959
57,5.7,9.993480295363906,-2.0625782562693065,0.5549442811440923
58,5.800000000000001,10.239865533809159,-2.133327468035824,0.5336962062243136
59,5.9,10.47978265471988,-2.2019242529439707,0.518466216628714
60,6.0,10.715409904676479,-2.2686276986478098,0.5078155220948302
61,6.1000000000000005,10.962079576339985,-2.336622794404997,0.5305082664391418
62,6.2,11.217255414268418,-2.404808849746286,0.5470852508570946
63,6.300000000000001,11.464891460359137,-2.4693915887495095,0.5282732990446104
64,6.4,11.707103613521562,-2.5309469773632958,0.5141442279871791
65,6.5,11.946139896283679,-2.5899010499285837,0.5048164576242744
66,6.6000000000000005,12.195790979953502,-2.6498128976363478,0.5259594675767005
67,6.7,12.45221130476011,-2.710294759621202,0.5389928009033433
68,6.800000000000001,12.70214241974806,-2.768191239219714,0.5228435703488881
69,6.9,12.945742281971706,-2.8236343944061724,0.5071080378059063
70,7.0,13.186219225216998,-2.8778534079697153,0.49880919595337936
71,7.1000000000000005,13.440091608299165,-2.9366090009478767,0.5283213945572415
72,7.2,13.694590007369664,-2.997209880823661,0.5301690048267447
73,7.300000000000001,13.938923006030382,-3.056451233732832,0.5078876818993454
74,7.4,14.176015715680663,-3.1153606189933267,0.49240210242915883
75,7.5,14.412167017917465,-3.176270062906357,0.49153494329178615
76,7.6000000000000005,14.662223701336087,-3.2442852903171824,0.5245936093686733
77,7.7,14.912677086399164,-3.315529116977111,0.5276292023900446
78,7.800000000000001,15.156905044189106,-3.3875822736392784,0.515543586949106
79,7.9,15.395258810401005,-3.4605667803590245,0.5043791070602899
80,8.0,15.63267756452417,-3.535708199478296,0.5041001735885962
81,8.1,15.8825853100681,-3.6156485362603474,0.5324454913016375
82,8.200000000000001,16.12870788613227,-3.695008900009275,0.5239709399866141
83,8.3,16.365529070669567,-3.772201424699865,0.503304871628943
84,8.4,16.595200811352232,-3.8473957768282583,0.4869969549689135
85,8.5,16.828795161667756,-3.922062798256713,0.4934032774135947
86,8.6,17.080022229073712,-3.9973009496806897,0.5269426914069557
87,8.700000000000001,17.32427918320033,-4.066954994417205,0.5068014332090774
88,8.8,17.56062733004248,-4.131236890919869,0.4849298832155066
89,8.9,17.792182859747115,-4.190598888756595,0.4692683196399251
90,9.0,18.029411855968803,-4.247067945116946,0.4752253085226188
91,9.1,18.28301393290198,-4.3027837971062315,0.5030203763224983
92,9.200000000000001,18.535043620696474,-4.354060022692883,0.49254017569044556
93,9.3,18.781848074928053,-4.400612379632185,0.4745465350415172
94,9.4,19.022661491778127,-4.44229277108378,0.45462490678523026
95,9.5,19.268935635447175,-4.4836061612265485,0.4604526163985657
96,9.600000000000001,19.527930419140233,-4.5298766928281164,0.48515816122940014
97,9.700000000000001,19.77224383468135,-4.573731642858755,0.45147911852211375
98,9.8,20.005192037527554,-4.6162141319066325,0.42528962047991536
99,9.9,20.232407428101762,-4.660087474016882,0.4127204167851474
100,10.0,20.467789363763902,-4.71175917391309,0.4325900592820116
101,10.100000000000001,20.71618397442769,-4.775189709108413,0.37419152472640255
102,10.200000000000001,20.952811760856378,-4.842668984670132,0.3517886509691131
103,10.3,21.179753044928148,-4.913891445748744,0.33244326909342675
104,10.4,21.40124765033638,-4.990014692889155,0.3220990760830382
105,10.5,21.62775912154637,-5.073943583671004,0.33157077354354736
106,10.600000000000001,21.862353496675805,-5.166157015201456,0.34707203929904235
107,10.700000000000001,22.08692206524234,-5.260494069370954,0.3278639723462805
108,10.8,22.30124167977386,-5.356235214243605,0.30843730741274494
109,10.9,22.51144291648343,-5.453332117341756,0.30169130499053176
110,11.0,22.73697064277532,-5.550525662459123,0.33603561461565035
111,11.100000000000001,22.970717786132425,-5.641192023597089,0.3593902137601974
112,11.200000000000001,23.185863910573445,-5.720822263360748,0.3297547211323492
113,11.3,23.391867920912556,-5.791684580122318,0.31831000348831184
114,11.4,23.597010126457228,-5.854867313106791,0.32324070537235433
115,11.5,23.80636657426491,-5.9111338323633165,0.33805467889620877
116,11.600000000000001,24.02271133110389,-5.960402339165354,0.3585630898898279
117,11.700000000000001,24.232041521204437,-5.9991162094621195,0.3509727334680365
118,11.8,24.430459461426846,-6.02689784388061,0.3386394050280533
119,11.9,24.618111374855452,-6.044364952821575,0.32403494257825377
120,12.0,24.803880926164442,-6.0542184310628695,0.3267733279967972
121,12.100000000000001,25.006267319171467,-6.061036099625606,0.3646976841272619
122,12.200000000000001,25.220790966438752,-6.063607053370032,0.39168924375898617
123,12.3,25.436970548841256,-6.060413265954956,0.4022024509237626
124,12.4,25.652349816354924,-6.0522895838048765,0.4052729916888074
125,12.5,25.869811163570763,-6.0430743337948245,0.40918457751639237
126,12.600000000000001,26.09659948394489,-6.040943890097889,0.42672997138576974
127,12.700000000000001,26.306942708218482,-6.0430148803555275,0.3917077173375074
128,12.8,26.493559621154063,-6.0476852247772275,0.3187438313341655
129,12.9,26.665258439674773,-6.0578450618884085,0.3039177941794471
130,13.0,26.834930566610833,-6.076950658909261,0.3015841520761524
131,13.100000000000001,27.014930027208194,-6.107460446685203,0.3157859670021236
132,13.200000000000001,27.200904881891528,-6.14812767899443,0.3220278547605204
133,13.3,27.390753189499428,-6.198438196377565,0.32431759754035017
134,13.4,27.58381678193281,-6.2581819265049905,0.32532983969609625
135,13.5,27.782405623280123,-6.326527704645482,0.3314724818357723
136,13.600000000000001,27.999080110651686,-6.398605598005631,0.3663159725694684
137,13.700000000000001,28.22191927545612,-6.465719564360658,0.38371960040769953
138,13.8,28.43282896879745,-6.527817374952296,0.3650238269303685
139,13.9,28.637276437315034,-6.58377982560861,0.3582014859309086
140,14.0,28.84156456934112,-6.630431937991183,0.36650339191237197
141,14.100000000000001,29.04721953899354,-6.666450320909211,0.37579744838717166
142,14.200000000000001,29.250519022258977,-6.691983287295265,0.3764240569370921
143,14.3,29.443191206694834,-6.709323917461717,0.3593611179875696
144,14.4,29.62433360927897,-6.7211531333720975,0.33874794045820383
145,14.5,29.79770936274362,-6.728695273024356,0.3248349613385026
146,14.600000000000001,29.96814472845696,-6.732036156729585,0.32054265670859533
147,14.700000000000001,30.14026606315666,-6.730983078890937,0.32561680577271174
148,14.8,30.31610204577289,-6.726048876714275,0.3342961198783852
149,14.9,30.49500342480045,-6.718600548192997,0.34056165695994434
150,15.0,30.6759131503205,-6.7096431591945365,0.34390411627085316
151,15.100000000000001,30.856629827295055,-6.699481700053628,0.3427195739418875
152,15.200000000000001,31.03667895224827,-6.687720554087817,0.34101050585677484
153,15.3,31.21601924327804,-6.673861747571662,0.3397309945886359
154,15.4,31.39217066478918,-6.657709118409378,0.33392897574049646
155,15.5,31.56240885932148,-6.638474010779375,0.32373613258715483
156,15.600000000000001,31.725056406939906,-6.613624896993874,0.31285089591388815
157,15.700000000000001,0.0,0.0,-152.80646848386988
