t,N,E,yaw,u,v,r
0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
0.0500000000000,0.000380002081877,-0.0000571866281523,0.000311245180640,0.00759968528818,-0.00114609798394,0.00622490361280
0.100000000000,0.00683977174393,-0.00101702645440,0.00556968533809,0.129086469772,-0.0199160727371,0.105168803149
0.150000000000,0.0165079986376,-0.00213586151160,0.0125955099825,0.193067361226,-0.0248103867403,0.140516492889
0.200000000000,0.0290228908241,-0.00318813146209,0.0205728369117,0.249811944345,-0.0261899190130,0.159546538584
0.250000000000,0.0426697685384,-0.00398879161793,0.0282940504951,0.272375293118,-0.0237282724373,0.154424271668
0.300000000000,0.0592320927323,-0.00458663747549,0.0366499659441,0.330585917818,-0.0240863423803,0.167118308979
0.350000000000,0.0671820482588,-0.00472869980336,0.0402910060595,0.158755625467,-0.00924344166923,0.0728208023078
0.400000000000,0.0751320037853,-0.00487076213123,0.0439320461748,0.158720917475,-0.00982141472203,0.0728208023078
0.450000000000,0.117313851788,-0.00471259303600,0.0608526584081,0.842267810170,-0.0481483467592,0.338412244665
0.500000000000,0.141765182270,-0.00428835291492,0.0702151269003,0.488416886190,-0.0258449625674,0.187249369844
0.550000000000,0.165390881250,-0.00352076755619,0.0785097971128,0.472262511029,-0.0217544596283,0.165893404249
0.600000000000,0.192848064811,-0.00227044514745,0.0875531070848,0.549226868337,-0.0231071672497,0.180866199441
0.650000000000,0.218523138895,-0.000835657602291,0.0956449434015,0.513894948194,-0.0204743753497,0.161836726333
0.700000000000,0.247989244324,0.00111317208373,0.104585209067,0.590170971239,-0.0227584535478,0.178805313314
0.750000000000,0.275248248946,0.00315279290775,0.112623076295,0.546310686525,-0.0207361573931,0.160757344547
0.800000000000,0.305780948063,0.00570533231029,0.121401372062,0.612341930968,-0.0232772143240,0.175565915358
0.850000000000,0.334781705445,0.00835474509318,0.129577492687,0.581999522520,-0.0224027341965,0.163522412486
0.900000000000,0.365642711486,0.0114085374856,0.138136086471,0.619750684730,-0.0244954180912,0.171171875689
0.950000000000,0.390710151139,0.0140592929510,0.145002141815,0.503747830794,-0.0199834204182,0.137321106885
1.00000000000,0.428034138342,0.0181989647918,0.155150681853,0.750307206197,-0.0335538048225,0.202970800759
1.05000000000,0.460512330403,0.0220405029911,0.163898369059,0.653394977577,-0.0301853175334,0.174953744120
1.10000000000,0.492192288664,0.0259766138739,0.172388623804,0.637711557398,-0.0311297169629,0.169805094893
1.15000000000,0.525887608652,0.0303597184157,0.181393824761,0.678664056107,-0.0353493529098,0.180104019133
1.20000000000,0.557555137792,0.0346430390743,0.189847296439,0.638137230621,-0.0353916652427,0.169069433558
1.25000000000,0.591879869722,0.0394664966804,0.199007556081,0.692017095372,-0.0411524708788,0.183205192843
1.30000000000,0.624559167728,0.0442167512715,0.207729360308,0.659128710864,-0.0418320122393,0.174436084538
1.35000000000,0.656963865466,0.0490767605426,0.216377163510,0.653849643864,-0.0442073913829,0.172956064038
1.40000000000,0.692927927938,0.0546510646265,0.225965865160,0.725974006694,-0.0525014648526,0.191774033005
