t,N,E,yaw,u,v,r
2.50000000000,-0.0185341329171,0.706235999646,-0.0292125105469,-0.0169624779051,0.278822836349,-0.00542193475444
2.55000000000,-0.0189697594522,0.720120411714,-0.0295312301585,-0.0169080153960,0.277309910724,-0.00637439223119
2.60000000000,-0.0194178372666,0.734529999384,-0.0299046094504,-0.0175745268512,0.287794948236,-0.00746758583787
2.65000000000,-0.0198483686017,0.748537987677,-0.0302986115086,-0.0170938279244,0.279770331420,-0.00788004116390
2.70000000000,-0.0202767616297,0.762673843353,-0.0307165433317,-0.0172465459143,0.282320617689,-0.00835863646256
2.75000000000,-0.0207189712359,0.777512237476,-0.0311653401554,-0.0180872722572,0.296348184357,-0.00897593647342
2.80000000000,-0.0211202551219,0.791223199257,-0.0315787807655,-0.0166797463292,0.273829119618,-0.00826881220231
2.85000000000,-0.0214229881545,0.801718731576,-0.0318900681922,-0.0127445124565,0.209610867523,-0.00622574853454
2.90000000000,-0.0215969729044,0.807858851069,-0.0320656878917,-0.00741497456203,0.122627702350,-0.00351239399010
2.95000000000,-0.0217709576543,0.813998970562,-0.0322413075912,-0.00743651028781,0.122626398243,-0.00351239399010
3.00000000000,-0.0227253514727,0.848902132474,-0.0331172673998,-0.0421911313526,0.697048448857,-0.0175191961714
3.05000000000,-0.0231802937912,0.866172812020,-0.0334663585212,-0.0206513288854,0.344915729428,-0.00698182242703
3.10000000000,-0.0235715080339,0.881346892049,-0.0337191336455,-0.0180510348615,0.303045312570,-0.00505550248688
3.15000000000,-0.0239468665424,0.896177341029,-0.0339134546253,-0.0175599605970,0.296183882357,-0.00388641959506
3.20000000000,-0.0243451789217,0.912183498911,-0.0340619246722,-0.0188635292581,0.319666176527,-0.00296940093795
3.25000000000,-0.0247339677999,0.928036957964,-0.0341457375397,-0.0185957023156,0.316618900493,-0.00167625735049
3.30000000000,-0.0251113653761,0.943601279780,-0.0341669969396,-0.0181771997849,0.310846917984,-0.000425187998493
3.35000000000,-0.0254919495255,0.959422807287,-0.0341278221553,-0.0184042400878,0.315986573642,0.000783495686941
3.40000000000,-0.0258542464004,0.974550190969,-0.0340354664299,-0.0175371042152,0.302125881738,0.00184711450793
3.45000000000,-0.0262411602496,0.990718786843,-0.0338805050391,-0.0186877440246,0.322924211184,0.00309922781612
3.50000000000,-0.0266308785792,1.00695618818,-0.0336716747299,-0.0187226922183,0.324301547762,0.00417660618291
3.55000000000,-0.0269979459579,1.02215183560,-0.0334335650578,-0.0174962453224,0.303497705020,0.00476219344162
3.60000000000,-0.0273768973198,1.03769088664,-0.0331533401029,-0.0178764038915,0.310359015900,0.00560449909767
3.65000000000,-0.0277732871414,1.05373767673,-0.0328321942974,-0.0184586575492,0.320502600155,0.00642291611068
3.70000000000,-0.0281742561281,1.06971643596,-0.0324885198365,-0.0183958462212,0.319146051190,0.00687348921903
3.75000000000,-0.0285661530621,1.08506102942,-0.0321440438679,-0.0176969368106,0.306481436702,0.00688951937083
3.80000000000,-0.0289554917139,1.10002275154,-0.0318021424504,-0.0172975280453,0.298835541628,0.00683802834944
3.85000000000,-0.0293607435648,1.11528823238,-0.0314550046436,-0.0177029595585,0.304903687878,0.00694275613621
3.90000000000,-0.0297763551383,1.13061938142,-0.0311162123063,-0.0178476139853,0.306215950235,0.00677584674761
3.95000000000,-0.0302028023171,1.14601828383,-0.0307940064865,-0.0180072792287,0.307569437687,0.00644411639484
4.00000000000,-0.0306230063313,1.16088047573,-0.0305075940739,-0.0174669574637,0.296849175924,0.00572824825322
4.05000000000,-0.0310533602515,1.17580269570,-0.0302513013080,-0.0176300948365,0.298047514767,0.00512585531755
4.10000000000,-0.0314850708233,1.19049559316,-0.0300356570615,-0.0174552066534,0.293466113256,0.00431288492860
4.15000000000,-0.0319225625206,1.20513321642,-0.0298623943449,-0.0174869231296,0.292360689988,0.00346525433285
4.20000000000,-0.0323712290728,1.21991533589,-0.0297340618762,-0.0177587184441,0.295244933880,0.00256664937340
4.25000000000,-0.0328332688309,1.23493408574,-0.0296551932369,-0.0181431051625,0.299968929749,0.00157737278631
4.30000000000,-0.0332867074169,1.24951221807,-0.0296302953796,-0.0177026143060,0.291165995647,0.000497957146705
4.35000000000,-0.0337175979921,1.26325389035,-0.0296540490833,-0.0167627527710,0.274457099760,-0.000475074074415
4.40000000000,-0.0341697079735,1.27759208012,-0.0297274988285,-0.0175617193697,0.286368332170,-0.00146899490293
4.45000000000,-0.0346223332090,1.29190336925,-0.0298480748375,-0.0175904926308,0.285828132157,-0.00241152018064
4.50000000000,-0.0350823244193,1.30644305621,-0.0300152732403,-0.0179226234064,0.290386664759,-0.00334396805606
4.55000000000,-0.0355527041891,1.32134818411,-0.0302280126240,-0.0184129733732,0.297682045599,-0.00425478767451
4.60000000000,-0.0359964759156,1.33548241777,-0.0304621335738,-0.0174811634653,0.282283203132,-0.00468241899517
4.65000000000,-0.0364245131190,1.34921527191,-0.0307135362392,-0.0169910706847,0.274264658623,-0.00502805330763
4.70000000000,-0.0368697889038,1.36363950571,-0.0309960307098,-0.0178416861549,0.288070114263,-0.00564988941364
4.75000000000,-0.0373153955185,1.37824883463,-0.0312935079881,-0.0180498196434,0.291764676959,-0.00594954556499
4.80000000000,-0.0377704761670,1.39338263299,-0.0316052543588,-0.0186616259999,0.302237198482,-0.00623492741526
4.85000000000,-0.0381998680519,1.40788798726,-0.0318997107877,-0.0178362312964,0.289685589681,-0.00588912857804
4.90000000000,-0.0386193430809,1.42229425635,-0.0321810578482,-0.0176557360363,0.287706263972,-0.00562694120959
4.95000000000,-0.0390529471940,1.43745307697,-0.0324583598853,-0.0185063957245,0.302735289365,-0.00554604074128
5.00000000000,-0.0394585519272,1.45189216476,-0.0326991418456,-0.0175489910871,0.288362170532,-0.00481563920632
5.05000000000,-0.0398702997372,1.46681806695,-0.0329190641314,-0.0180556545099,0.298085273532,-0.00439844571506
5.10000000000,-0.0402786292161,1.48189096626,-0.0331072115417,-0.0181407245217,0.301022465569,-0.00376294820659
5.15000000000,-0.0406992518516,1.49769883495,-0.0332642813775,-0.0189226073644,0.315702691392,-0.00314139671654
5.20000000000,-0.0411034111726,1.51314566553,-0.0333757849151,-0.0183877724298,0.308494826061,-0.00223007075135
5.25000000000,-0.0414867281745,1.52801372547,-0.0334426417976,-0.0176047438575,0.296938593450,-0.00133713765093
5.30000000000,-0.0418899835680,1.54386250207,-0.0334693511486,-0.0186675758419,0.316528127435,-0.000534187019347
5.35000000000,-0.0422834362837,1.55949919593,-0.0334513973845,-0.0183240862772,0.312295737840,0.000359075281832
5.40000000000,-0.0426580853205,1.57451446063,-0.0333940937280,-0.0175153625084,0.299887689562,0.00114607313058
5.45000000000,-0.0430442100557,1.59008138308,-0.0332951479546,-0.0180823592346,0.310908821101,0.00197891546777
5.50000000000,-0.0434426969022,1.60620008939,-0.0331535815965,-0.0186512563841,0.321932795136,0.00283132716130
5.55000000000,-0.0438312194479,1.62192256063,-0.0329814133570,-0.0181353314041,0.314022181580,0.00344336479048
5.60000000000,-0.0441993158840,1.63678502547,-0.0327920195506,-0.0171036287944,0.296848123287,0.00378787612813
5.65000000000,-0.0445887579327,1.65243423398,-0.0325693493778,-0.0179765989911,0.312564551364,0.00445340345573
5.70000000000,-0.0449781678227,1.66796835316,-0.0323304039102,-0.0178268650208,0.310268274707,0.00477890935281
5.75000000000,-0.0453670580488,1.68333634748,-0.0320822540315,-0.0176329086038,0.306952235033,0.00496299757329
5.80000000000,-0.0457615543339,1.69875081243,-0.0318275922674,-0.0176963793983,0.307882089383,0.00509323528206
5.85000000000,-0.0461531547199,1.71385840913,-0.0315783174352,-0.0173679670332,0.301754014474,0.00498549664338
5.90000000000,-0.0465467441729,1.72883501741,-0.0313372329041,-0.0172528972620,0.299138464413,0.00482169062321
5.95000000000,-0.0469432189072,1.74370393222,-0.0311092971785,-0.0171753956161,0.296987766946,0.00455871451044
