t,N,E,yaw,u,v,r
0.800000000000,0.287506287213,-7.83164686371e-17,-5.13750262375e-16,0.564454061839,-2.25932322406e-16,6.37834012187e-15
0.850000000000,0.314892722847,-1.00551309562e-16,-8.88178419700e-16,0.547728712692,4.17840039707e-17,-7.48856314649e-15
0.900000000000,0.342922731317,-1.20961556806e-16,-9.96934960888e-16,0.560600169399,1.50676963074e-16,-2.17513082376e-15
0.950000000000,0.372356048693,-1.39941959015e-16,-1.77635683940e-15,0.588666347519,6.66073448356e-16,-1.55884375702e-14
1.00000000000,0.401701987260,-1.64529216318e-16,-1.74527059471e-15,0.586918771345,5.32586927054e-16,6.21724893788e-16
1.05000000000,0.431511568918,-1.88577014531e-16,-1.61775355017e-15,0.596191633157,4.83535166852e-16,2.55034089086e-15
1.10000000000,0.462005161743,-2.16938291433e-16,-1.92874039180e-15,0.609871856487,6.09058945385e-16,-6.21973683264e-15
1.15000000000,0.491966540135,-2.46888222671e-16,-1.49087091878e-15,0.599227567854,2.94372329900e-16,8.75738946035e-15
1.20000000000,0.523388723826,-2.90144279955e-16,-1.22124532709e-15,0.628443673817,-9.76372456929e-17,5.39251183390e-15
1.25000000000,0.554946674740,-3.29786946040e-16,-1.69411809684e-15,0.631159018270,2.76404593126e-16,-9.45745539496e-15
1.30000000000,0.584159793443,-3.64251632910e-16,-1.22568621919e-15,0.584262374061,2.68286028730e-17,9.36863755299e-15
1.35000000000,0.615686553559,-4.02757626930e-16,-4.97379915032e-16,0.630535202321,-4.56504335039e-16,1.45661260831e-14
1.40000000000,0.647573004451,-4.40165007808e-16,-8.33800149106e-16,0.637729017853,-2.16409067390e-16,-6.72840468148e-15
1.45000000000,0.680237321313,-4.76675805987e-16,-5.37347943918e-16,0.653286337235,-3.79173893484e-16,5.92904410377e-15
1.50000000000,0.712461336560,-5.04400561538e-16,-1.02055116494e-15,0.644480304934,1.03230014980e-16,-9.66406442051e-15
1.55000000000,0.743901697884,-5.31341996899e-16,-4.22738767069e-16,0.628807226474,-2.73007515581e-16,1.19562479575e-14
1.60000000000,0.776098630049,-5.57194944362e-16,-2.53765262772e-16,0.643938643303,-3.53649690233e-16,3.37947008595e-15
1.65000000000,0.813903756854,-5.86136614331e-16,-5.75671197953e-16,0.756102536110,-1.43566946652e-16,-6.43811870363e-15
1.70000000000,0.845216280674,-6.07917187797e-16,-2.51371250859e-16,0.626250476386,-2.78190103717e-16,6.48599894190e-15
1.75000000000,0.877690695777,-6.27979897267e-16,-5.00781449405e-16,0.649488302063,-7.60024961137e-17,-4.98820397093e-15
1.80000000000,0.913956870642,-6.59228052733e-16,-1.14069973511e-15,0.725323497303,2.02413211922e-16,-1.27983657140e-14
1.85000000000,0.948678303167,-6.90199221201e-16,-1.42108547152e-15,0.694428650496,3.67419096868e-16,-5.60771472831e-15
1.90000000000,0.986863170428,-7.27933866468e-16,-1.99840144433e-15,0.763697345217,7.71480972373e-16,-1.15463194561e-14
1.95000000000,1.02157660487,-7.69839462426e-16,-1.91461102737e-15,0.694268688814,4.91142568395e-16,1.67580833905e-15
2.00000000000,1.05518646339,-8.19101023404e-16,-1.55431223448e-15,0.672197170502,5.95730665371e-17,7.20597585795e-15
2.05000000000,1.08663956776,-8.63505421895e-16,-1.57243832467e-15,0.629062087307,1.01073364850e-16,-3.62521803963e-16
2.10000000000,1.11780573201,-9.10092890574e-16,-1.79770728218e-15,0.623323285082,1.88803435160e-16,-4.50537915016e-15
2.15000000000,1.14544326163,-9.50113184721e-16,-2.01199601197e-15,0.552750592257,3.11726104306e-16,-4.28577459585e-15
2.20000000000,1.17275174256,-9.86699732615e-16,-2.23934346244e-15,0.546169618718,4.91330407180e-16,-4.54694900923e-15
2.25000000000,1.19867923612,-1.02430548535e-15,-2.44249065418e-15,0.518549871228,5.14438159516e-16,-4.06294383479e-15
2.30000000000,1.22026646510,-1.05785768355e-15,-2.46415354246e-15,0.431744579488,3.92840970980e-16,-4.33257765707e-16
2.35000000000,1.24551747673,-1.10103316892e-15,-3.02227378926e-15,0.505020232572,6.62799704532e-16,-1.11624049359e-14
2.40000000000,1.26484416853,-1.13115734513e-15,-3.49054118942e-15,0.386533836054,7.46728751664e-16,-9.36534800329e-15
2.45000000000,1.28435681858,-1.16182294316e-15,-2.98427949019e-15,0.390253000952,5.51312066176e-16,1.01252339846e-14
2.50000000000,1.30283122172,-1.19228118673e-15,-2.34479102801e-15,0.369488062815,2.57207423272e-16,1.27897692437e-14
2.55000000000,1.32035566323,-1.22322921789e-15,-3.01536573488e-15,0.350488830267,4.37891385868e-16,-1.34114941375e-14
2.60000000000,1.33700690591,-1.25019335165e-15,-2.38031816480e-15,0.333024853622,2.53422433384e-16,1.27009514017e-14
2.65000000000,1.35285140888,-1.27615776136e-15,-1.99840144433e-15,0.316890059294,1.13985357895e-16,7.63833440943e-15
2.70000000000,1.36794619368,-1.30339320250e-15,-2.09166017839e-15,0.301895696056,8.67543825839e-17,-1.86517468136e-15
2.75000000000,1.38233995009,-1.32613641045e-15,-2.57127652503e-15,0.287875128144,2.85342400188e-16,-9.59232693278e-15
2.80000000000,1.39607452281,-1.34644356996e-15,-2.02948768901e-15,0.274691454529,1.51339735005e-16,1.08357767204e-14
2.85000000000,1.40918629239,-1.36746231271e-15,-2.18935980456e-15,0.262235391564,1.53752770764e-16,-3.19744231093e-15
2.90000000000,1.42170685110,-1.38820683739e-15,-2.02948768901e-15,0.250411174189,9.33159016143e-17,3.19744231093e-15
2.95000000000,1.43363137002,-1.40539310178e-15,-2.12901591781e-15,0.238490378382,1.64024523925e-16,-1.99056457592e-15
3.00000000000,1.44488358830,-1.42025236432e-15,-1.60869050507e-15,0.225044365562,6.48414832742e-17,1.04065082548e-14
3.05000000000,1.45602307102,-1.43321478299e-15,-1.93363843456e-15,0.222789654422,1.71546265237e-16,-6.49895858973e-15
3.10000000000,1.46666165663,-1.44564903587e-15,-1.59274303148e-15,0.212771712166,9.02056041958e-17,6.81790806147e-15
3.15000000000,1.47619588161,-1.45830147522e-15,-1.83852932878e-15,0.190684499587,9.75302581310e-17,-4.91572594595e-15
3.20000000000,1.48555356557,-1.46404383733e-15,-2.15827355987e-15,0.187153679228,2.89081595344e-16,-6.39488462185e-15
3.25000000000,1.49440493689,-1.46923288409e-15,-1.83852932878e-15,0.177027426403,2.21689180207e-16,6.39488462185e-15
3.30000000000,1.50281524803,-1.47406332007e-15,-2.25351652232e-15,0.168206222799,2.82446782585e-16,-8.29974387090e-15
3.35000000000,1.51092260497,-1.47971405848e-15,-2.35870023722e-15,0.162147138856,2.69441726609e-16,-2.10367429798e-15
3.40000000000,1.51785198412,-1.48492677758e-15,-1.99840144433e-15,0.138587582894,1.72699243877e-16,7.20597585795e-15
3.45000000000,1.52463196601,-1.49104882358e-15,-2.06316445410e-15,0.135599637929,1.57323432992e-16,-1.29526019540e-15
3.50000000000,1.53096927599,-1.49651747815e-15,-2.32719826316e-15,0.126746199645,1.85590444231e-16,-5.28067618123e-15
3.55000000000,1.53639502181,-1.50168684817e-15,-1.74527059471e-15,0.108514916281,8.60004920352e-17,1.16385533689e-14
3.60000000000,1.54142592545,-1.50607385864e-15,-1.52322598979e-15,0.100618072741,6.55238541959e-17,4.44089209850e-15
3.65000000000,1.54586444607,-1.51178049417e-15,-1.39444011893e-15,0.0887704124102,9.65231380944e-18,2.57571741714e-15
3.70000000000,1.54974569241,-1.51685825101e-15,-1.84393563220e-15,0.0776249268449,4.15802317240e-17,-8.98991026550e-15
3.75000000000,1.55312108081,-1.52210188076e-15,-2.26567735766e-15,0.0675077680653,4.80782266480e-17,-8.43483450915e-15
3.80000000000,1.55559433662,-1.52589451289e-15,-2.31814567542e-15,0.0494651161683,3.88147025296e-17,-1.04936635512e-15
3.85000000000,1.55764770734,-1.52950202552e-15,-1.49453099469e-15,0.0410674143485,-1.07737290344e-17,1.64722936146e-14
