run_id,seed,simulator,vehicle,task_id,task_portable,policy_id,algorithm,return,success,episode_length,wall_clock_s,termination_reason,collision_type,host_class
test__test__PPO-deterministic__seed-42152,42152,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,240.68109673354377,True,1960,203.8728982079774,success,none,local
test__test__PPO-deterministic__seed-42153,42153,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,46.51128376034034,False,3000,309.61447191704065,timeout,none,local
test__test__PPO-deterministic__seed-42154,42154,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,73.25103258594916,False,3000,310.2080411670031,timeout,none,local
test__test__PPO-deterministic__seed-42155,42155,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,55.75543055556133,False,3000,309.46018120797817,timeout,none,local
test__test__PPO-deterministic__seed-42156,42156,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,203.4393351438594,True,2476,255.86864779202733,success,none,local
test__test__PPO-deterministic__seed-42157,42157,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,184.01107472727443,True,2206,228.41806904098485,success,none,local
test__test__PPO-deterministic__seed-42158,42158,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,204.47852417206087,True,1858,193.44015291694086,success,none,local
test__test__PPO-deterministic__seed-42159,42159,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-48.928180635192575,False,3000,308.61588479194324,timeout,none,local
test__test__PPO-deterministic__seed-42160,42160,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-166.87490298628734,False,3000,308.49610837502405,timeout,none,local
test__test__PPO-deterministic__seed-42161,42161,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,206.4049570602732,True,2888,300.61937745893374,success,none,local
test__test__PPO-deterministic__seed-42162,42162,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-643.8549781003834,False,3000,309.281165375025,timeout,none,local
test__test__PPO-deterministic__seed-42163,42163,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,236.63925845539117,True,2228,231.7232540419791,success,none,local
