run_id,seed,simulator,vehicle,task_id,task_portable,policy_id,algorithm,return,success,episode_length,wall_clock_s,termination_reason,collision_type,host_class
test__test__PPO-deterministic__seed-42065,42065,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,200.12747056008118,True,2318,240.15733058401383,success,none,local
test__test__PPO-deterministic__seed-42066,42066,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-715.06631181312,False,3000,308.16745641699526,timeout,none,local
test__test__PPO-deterministic__seed-42067,42067,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-32.09966833371833,False,3000,308.39610179211013,timeout,none,local
test__test__PPO-deterministic__seed-42068,42068,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,346.2090561613691,True,1574,164.25206570897717,success,none,local
test__test__PPO-deterministic__seed-42069,42069,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,80.50793288244417,False,3000,308.70077562495135,timeout,none,local
test__test__PPO-deterministic__seed-42070,42070,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,44.46951325150268,False,3000,308.43146562506445,timeout,none,local
test__test__PPO-deterministic__seed-42071,42071,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-25.56496415888313,False,3000,308.2826036250917,timeout,none,local
test__test__PPO-deterministic__seed-42072,42072,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,182.13012192240922,True,2788,286.8811161670601,success,none,local
test__test__PPO-deterministic__seed-42073,42073,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,192.20753880317346,True,2472,254.77061570901424,success,none,local
test__test__PPO-deterministic__seed-42074,42074,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,114.17704978987675,False,3000,308.62884762499016,timeout,none,local
test__test__PPO-deterministic__seed-42075,42075,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,190.14009291255655,True,2238,231.81655475008301,success,none,local
test__test__PPO-deterministic__seed-42076,42076,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,153.835481952884,True,2778,286.2881892910227,success,none,local
test__test__PPO-deterministic__seed-42077,42077,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,167.59014928488057,True,2596,267.914227167028,success,none,local
