rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,train/n_updates,train/explained_variance,train/std,train/clip_range,train/value_loss,train/entropy_loss,train/loss,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/learning_rate
360.97,1,238.00719623999998,837632,127,16,,,,,,,,,,,
361.32,2,237.76953994000004,839680,265,15,4090,0.9835127592086792,0.6420079469680786,0.2,1.7839413344860078,-1.8783702284097672,0.5778188109397888,0.111767578125,0.016009606,-0.002328691183356568,0.0003
362.15,3,237.59637477,841728,389,15,4100,0.8910772204399109,0.6438820362091064,0.2,18.351254510879517,-1.8846441477537155,7.0279860496521,0.111865234375,0.0035106856,-0.0016759938094764947,0.0003
361.75,4,237.51510517999998,843776,526,15,4110,0.9437263011932373,0.6396684646606445,0.2,6.2882918298244475,-1.8839384973049165,4.509982109069824,0.050634765625,0.010378352,-0.0032691870466805993,0.0003
355.05,5,238.31059764000003,845824,655,15,4120,0.8868802785873413,0.6390670537948608,0.2,21.368940305709838,-1.871711391210556,5.776199817657471,0.1087890625,0.008085624,-0.003993861726485193,0.0003
363.87,6,234.90739632,847872,782,15,4130,0.9243903160095215,0.638633131980896,0.2,40.975257873535156,-1.8730327993631364,19.601646423339844,0.045458984375,0.0045770183,-0.004818923998391256,0.0003
356.69,7,235.94023161,849920,913,15,4140,0.9166775345802307,0.6382241249084473,0.2,33.98559985160828,-1.8697569072246552,8.030232429504395,0.051904296875,0.0042298445,-0.0033297342306468636,0.0003
355.77,8,236.06982392000006,851968,1047,15,4150,0.8558416366577148,0.6378636956214905,0.2,41.88613414764404,-1.8684581607580184,10.001751899719238,0.115185546875,0.007853387,-0.007550011586863548,0.0003
,,,,,,4160,0.8668456673622131,0.6372463703155518,0.2,12.087942445278168,-1.8664447277784348,2.294257640838623,0.03857421875,0.004732607,-0.006942553608678281,0.0003
