scenario_id,axis,tier,vehicle_id,metric,mean,standard_deviation,min,max,raw_per_seed
man-04-zig-zag,maneuvering,moderate,vehicle-b-rudder,progress_m,-4.6453985379726515,0,-4.6453985379726515,-4.6453985379726515,"[{""seed"":3603,""value"":-4.6453985379726515,""manifest"":""runs/man-04-zig-zag__vehicle-b-rudder__ppo__seed-3603/manifest.json""},{""seed"":13603,""value"":-4.6453985379726515,""manifest"":""runs/man-04-zig-zag__vehicle-b-rudder__ppo__seed-13603/manifest.json""},{""seed"":23603,""value"":-4.6453985379726515,""manifest"":""runs/man-04-zig-zag__vehicle-b-rudder__ppo__seed-23603/manifest.json""},{""seed"":33603,""value"":-4.6453985379726515,""manifest"":""runs/man-04-zig-zag__vehicle-b-rudder__ppo__seed-33603/manifest.json""},{""seed"":43603,""value"":-4.6453985379726515,""manifest"":""runs/man-04-zig-zag__vehicle-b-rudder__ppo__seed-43603/manifest.json""}]"
man-04-zig-zag,maneuvering,moderate,vehicle-c-azimuth,progress_m,-0.16909882772915807,0,-0.16909882772915807,-0.16909882772915807,"[{""seed"":3603,""value"":-0.16909882772915807,""manifest"":""runs/man-04-zig-zag__vehicle-c-azimuth__ppo__seed-3603/manifest.json""},{""seed"":13603,""value"":-0.16909882772915807,""manifest"":""runs/man-04-zig-zag__vehicle-c-azimuth__ppo__seed-13603/manifest.json""},{""seed"":23603,""value"":-0.16909882772915807,""manifest"":""runs/man-04-zig-zag__vehicle-c-azimuth__ppo__seed-23603/manifest.json""},{""seed"":33603,""value"":-0.16909882772915807,""manifest"":""runs/man-04-zig-zag__vehicle-c-azimuth__ppo__seed-33603/manifest.json""},{""seed"":43603,""value"":-0.16909882772915807,""manifest"":""runs/man-04-zig-zag__vehicle-c-azimuth__ppo__seed-43603/manifest.json""}]"
man-05-reverse,maneuvering,moderate,vehicle-a-otter,progress_m,0.34361867601931095,0,0.34361867601931095,0.34361867601931095,"[{""seed"":3604,""value"":0.34361867601931095,""manifest"":""runs/man-05-reverse__vehicle-a-otter__ppo__seed-3604/manifest.json""},{""seed"":13604,""value"":0.34361867601931095,""manifest"":""runs/man-05-reverse__vehicle-a-otter__ppo__seed-13604/manifest.json""},{""seed"":23604,""value"":0.34361867601931095,""manifest"":""runs/man-05-reverse__vehicle-a-otter__ppo__seed-23604/manifest.json""},{""seed"":33604,""value"":0.34361867601931095,""manifest"":""runs/man-05-reverse__vehicle-a-otter__ppo__seed-33604/manifest.json""},{""seed"":43604,""value"":0.34361867601931095,""manifest"":""runs/man-05-reverse__vehicle-a-otter__ppo__seed-43604/manifest.json""}]"
man-05-reverse,maneuvering,moderate,vehicle-b-rudder,progress_m,0.8791420986364376,0,0.8791420986364376,0.8791420986364376,"[{""seed"":3604,""value"":0.8791420986364376,""manifest"":""runs/man-05-reverse__vehicle-b-rudder__ppo__seed-3604/manifest.json""},{""seed"":13604,""value"":0.8791420986364376,""manifest"":""runs/man-05-reverse__vehicle-b-rudder__ppo__seed-13604/manifest.json""},{""seed"":23604,""value"":0.8791420986364376,""manifest"":""runs/man-05-reverse__vehicle-b-rudder__ppo__seed-23604/manifest.json""},{""seed"":33604,""value"":0.8791420986364376,""manifest"":""runs/man-05-reverse__vehicle-b-rudder__ppo__seed-33604/manifest.json""},{""seed"":43604,""value"":0.8791420986364376,""manifest"":""runs/man-05-reverse__vehicle-b-rudder__ppo__seed-43604/manifest.json""}]"
man-05-reverse,maneuvering,moderate,vehicle-c-azimuth,progress_m,-0.10672488770434008,0,-0.10672488770434008,-0.10672488770434008,"[{""seed"":3604,""value"":-0.10672488770434008,""manifest"":""runs/man-05-reverse__vehicle-c-azimuth__ppo__seed-3604/manifest.json""},{""seed"":13604,""value"":-0.10672488770434008,""manifest"":""runs/man-05-reverse__vehicle-c-azimuth__ppo__seed-13604/manifest.json""},{""seed"":23604,""value"":-0.10672488770434008,""manifest"":""runs/man-05-reverse__vehicle-c-azimuth__ppo__seed-23604/manifest.json""},{""seed"":33604,""value"":-0.10672488770434008,""manifest"":""runs/man-05-reverse__vehicle-c-azimuth__ppo__seed-33604/manifest.json""},{""seed"":43604,""value"":-0.10672488770434008,""manifest"":""runs/man-05-reverse__vehicle-c-azimuth__ppo__seed-43604/manifest.json""}]"
man-06-crash-stop,maneuvering,moderate,vehicle-a-otter,progress_m,0.46093426411177063,0,0.46093426411177063,0.46093426411177063,"[{""seed"":3605,""value"":0.46093426411177063,""manifest"":""runs/man-06-crash-stop__vehicle-a-otter__ppo__seed-3605/manifest.json""},{""seed"":13605,""value"":0.46093426411177063,""manifest"":""runs/man-06-crash-stop__vehicle-a-otter__ppo__seed-13605/manifest.json""},{""seed"":23605,""value"":0.46093426411177063,""manifest"":""runs/man-06-crash-stop__vehicle-a-otter__ppo__seed-23605/manifest.json""},{""seed"":33605,""value"":0.46093426411177063,""manifest"":""runs/man-06-crash-stop__vehicle-a-otter__ppo__seed-33605/manifest.json""},{""seed"":43605,""value"":0.46093426411177063,""manifest"":""runs/man-06-crash-stop__vehicle-a-otter__ppo__seed-43605/manifest.json""}]"
man-06-crash-stop,maneuvering,moderate,vehicle-b-rudder,progress_m,2.6491768483982314,0,2.6491768483982314,2.6491768483982314,"[{""seed"":3605,""value"":2.6491768483982314,""manifest"":""runs/man-06-crash-stop__vehicle-b-rudder__ppo__seed-3605/manifest.json""},{""seed"":13605,""value"":2.6491768483982314,""manifest"":""runs/man-06-crash-stop__vehicle-b-rudder__ppo__seed-13605/manifest.json""},{""seed"":23605,""value"":2.6491768483982314,""manifest"":""runs/man-06-crash-stop__vehicle-b-rudder__ppo__seed-23605/manifest.json""},{""seed"":33605,""value"":2.6491768483982314,""manifest"":""runs/man-06-crash-stop__vehicle-b-rudder__ppo__seed-33605/manifest.json""},{""seed"":43605,""value"":2.6491768483982314,""manifest"":""runs/man-06-crash-stop__vehicle-b-rudder__ppo__seed-43605/manifest.json""}]"
man-06-crash-stop,maneuvering,moderate,vehicle-c-azimuth,progress_m,-0.05019711219794587,0,-0.05019711219794587,-0.05019711219794587,"[{""seed"":3605,""value"":-0.05019711219794587,""manifest"":""runs/man-06-crash-stop__vehicle-c-azimuth__ppo__seed-3605/manifest.json""},{""seed"":13605,""value"":-0.05019711219794587,""manifest"":""runs/man-06-crash-stop__vehicle-c-azimuth__ppo__seed-13605/manifest.json""},{""seed"":23605,""value"":-0.05019711219794587,""manifest"":""runs/man-06-crash-stop__vehicle-c-azimuth__ppo__seed-23605/manifest.json""},{""seed"":33605,""value"":-0.05019711219794587,""manifest"":""runs/man-06-crash-stop__vehicle-c-azimuth__ppo__seed-33605/manifest.json""},{""seed"":43605,""value"":-0.05019711219794587,""manifest"":""runs/man-06-crash-stop__vehicle-c-azimuth__ppo__seed-43605/manifest.json""}]"
env-01-beam-current,environment,simple,vehicle-a-otter,progress_m,0.00006864746892887297,0,0.00006864746892887297,0.00006864746892887297,"[{""seed"":3610,""value"":0.00006864746892887297,""manifest"":""runs/env-01-beam-current__vehicle-a-otter__ppo__seed-3610/manifest.json""},{""seed"":13610,""value"":0.00006864746892887297,""manifest"":""runs/env-01-beam-current__vehicle-a-otter__ppo__seed-13610/manifest.json""},{""seed"":23610,""value"":0.00006864746892887297,""manifest"":""runs/env-01-beam-current__vehicle-a-otter__ppo__seed-23610/manifest.json""},{""seed"":33610,""value"":0.00006864746892887297,""manifest"":""runs/env-01-beam-current__vehicle-a-otter__ppo__seed-33610/manifest.json""},{""seed"":43610,""value"":0.00006864746892887297,""manifest"":""runs/env-01-beam-current__vehicle-a-otter__ppo__seed-43610/manifest.json""}]"
env-01-beam-current,environment,simple,vehicle-b-rudder,progress_m,-0.000010571157011529664,0,-0.000010571157011529664,-0.000010571157011529664,"[{""seed"":3610,""value"":-0.000010571157011529664,""manifest"":""runs/env-01-beam-current__vehicle-b-rudder__ppo__seed-3610/manifest.json""},{""seed"":13610,""value"":-0.000010571157011529664,""manifest"":""runs/env-01-beam-current__vehicle-b-rudder__ppo__seed-13610/manifest.json""},{""seed"":23610,""value"":-0.000010571157011529664,""manifest"":""runs/env-01-beam-current__vehicle-b-rudder__ppo__seed-23610/manifest.json""},{""seed"":33610,""value"":-0.000010571157011529664,""manifest"":""runs/env-01-beam-current__vehicle-b-rudder__ppo__seed-33610/manifest.json""},{""seed"":43610,""value"":-0.000010571157011529664,""manifest"":""runs/env-01-beam-current__vehicle-b-rudder__ppo__seed-43610/manifest.json""}]"
