run_id,seed,simulator,vehicle,task_id,task_portable,policy_id,algorithm,return,success,episode_length,wall_clock_s,termination_reason,collision_type,host_class
test__test__PPO-deterministic__seed-42164,42164,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-600.6900775686232,False,3000,309.358813958941,timeout,none,local
test__test__PPO-deterministic__seed-42165,42165,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,171.89727852075316,True,2186,227.53558954200707,success,none,local
test__test__PPO-deterministic__seed-42166,42166,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,172.00095364101543,True,2692,279.71670262503903,success,none,local
test__test__PPO-deterministic__seed-42167,42167,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-22.28098778724877,False,3000,310.2619494580431,timeout,none,local
test__test__PPO-deterministic__seed-42168,42168,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,343.6750902453065,True,1436,150.4552867920138,success,none,local
test__test__PPO-deterministic__seed-42169,42169,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-11.827979595466484,False,3000,308.842637832975,timeout,none,local
test__test__PPO-deterministic__seed-42170,42170,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,212.9402838762697,True,1992,206.92811266693752,success,none,local
test__test__PPO-deterministic__seed-42171,42171,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,103.16680080747358,False,3000,308.6408107500756,timeout,none,local
test__test__PPO-deterministic__seed-42172,42172,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,34.25472660520274,False,3000,308.1687097919639,timeout,none,local
test__test__PPO-deterministic__seed-42173,42173,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,238.25928348377676,True,2408,252.1504684999818,success,none,local
test__test__PPO-deterministic__seed-42174,42174,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-862.9025280484093,False,3000,308.97383083298337,timeout,none,local
test__test__PPO-deterministic__seed-42175,42175,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,188.9337776409738,True,2284,237.86020866699982,success,none,local
