t,N,E,yaw,u,v,r
0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
0.0500000000000,0.00186347174767,-0.000280434426516,0.00152629848198,0.0372608310127,-0.00566556625727,0.0305259696397
0.100000000000,0.00887895595430,-0.00125789123048,0.00706532306301,0.140168062290,-0.0205399731463,0.110780491621
0.150000000000,0.0187996525888,-0.00233525559283,0.0140752160963,0.198091006242,-0.0243377796656,0.140197860665
0.200000000000,0.0316635455137,-0.00334615344841,0.0220753055390,0.256768891504,-0.0258920570720,0.160001788856
0.250000000000,0.0441089473549,-0.00398568891632,0.0288213054745,0.248436070146,-0.0199582587358,0.134919998710
0.300000000000,0.0497403920351,-0.00404578585646,0.0311435333663,0.112536850959,-0.00470845066643,0.0464445578356
0.350000000000,0.0688000940338,-0.00399368459091,0.0383366527340,0.380953892018,-0.0135688645007,0.143862387354
0.400000000000,0.0955560293587,-0.00491969612448,0.0524867782709,0.533410165648,-0.0465684890511,0.283002510738
0.450000000000,0.116187401183,-0.00487921335964,0.0610463271310,0.411908211159,-0.0243655999162,0.171190977202
0.500000000000,0.140293909535,-0.00437164174135,0.0699079384504,0.481661620629,-0.0235506427452,0.177232226387
0.550000000000,0.168220115451,-0.00336815780509,0.0793694095135,0.558357076041,-0.0242767041803,0.189229421263
0.600000000000,0.196090665294,-0.00202913324444,0.0882935357880,0.557601163261,-0.0224756950474,0.178482525491
0.650000000000,0.223396916197,-0.000437041997306,0.0966834066883,0.546648286600,-0.0210258869336,0.167797418006
0.700000000000,0.250134243373,0.00136151814087,0.104642476654,0.535578713952,-0.0200806970391,0.159181399308
0.750000000000,0.280498437529,0.00367419555063,0.113435116424,0.608616482123,-0.0227833953180,0.175852795413
0.800000000000,0.310019153335,0.00616878848843,0.121792449541,0.592102240645,-0.0222080812631,0.167146662333
0.850000000000,0.340164614402,0.00895074930282,0.130172321696,0.605030581056,-0.0230921535571,0.167597443095
0.900000000000,0.370271033006,0.0119482562750,0.138420905288,0.604640960526,-0.0237045260121,0.164971671837
0.950000000000,0.401697359923,0.0152966074083,0.146933598212,0.631558293044,-0.0257742896442,0.170253858489
1.00000000000,0.434868172810,0.0190561218359,0.155842580358,0.667046858499,-0.0286914463486,0.178179642922
1.05000000000,0.468040898575,0.0230271458842,0.164702275876,0.667497801297,-0.0304334015828,0.177193910363
1.10000000000,0.496439935322,0.0265776525579,0.172264537683,0.571746237760,-0.0274006191654,0.151245236134
1.15000000000,0.531092470517,0.0311031690307,0.181478265466,0.698005045281,-0.0360604308917,0.184274555651
1.20000000000,0.565152902916,0.0357355802266,0.190533397896,0.686427027021,-0.0380375083659,0.181102648602
1.25000000000,0.596053652936,0.0400850182883,0.198754045265,0.623024117417,-0.0367496178937,0.164412947383
1.30000000000,0.632075228202,0.0453330077095,0.208347230980,0.726561750259,-0.0463263866317,0.191863714308
1.35000000000,0.664430098616,0.0501954764529,0.216970050150,0.652860726444,-0.0443324778910,0.172456383395
1.40000000000,0.699023138010,0.0555549946439,0.226187129816,0.698276976816,-0.0506989894445,0.184341593317
1.45000000000,0.734196622872,0.0611760697862,0.235541623010,0.710281323151,-0.0548511734678,0.187089863884
1.50000000000,0.767911489399,0.0667306489073,0.244474979625,0.681136166723,-0.0554233890025,0.178667132294
1.55000000000,0.805044143171,0.0730519221742,0.254252318298,0.750576750397,-0.0644323716011,0.195546773456
1.60000000000,0.839821947455,0.0791714794638,0.263329937363,0.703437330643,-0.0628791122096,0.181552381305
1.65000000000,0.872412804343,0.0850918877178,0.271747813402,0.659680141901,-0.0608948684325,0.168357520788
1.70000000000,0.910382652153,0.0922469597978,0.281415933796,0.769266273204,-0.0734245230215,0.193362407871
1.75000000000,0.944947308324,0.0990079615579,0.290074156235,0.701088819468,-0.0681550265612,0.173164448788
1.80000000000,0.981408789495,0.106425534679,0.299038520264,0.740571115378,-0.0730645134996,0.179287280580
1.85000000000,1.02071517320,0.114776274944,0.308493521539,0.799725840625,-0.0795565515394,0.189100025504
1.90000000000,1.06019918356,0.123553514698,0.317769479914,0.804993339682,-0.0799782964728,0.185519167495
1.95000000000,1.09440444751,0.131482558009,0.325629865693,0.698886057215,-0.0686017709045,0.157207715572
2.00000000000,1.12626161643,0.139144808086,0.332810820355,0.652247187221,-0.0633192068704,0.143619093249
2.05000000000,1.17284541691,0.150941038436,0.343047296068,0.956746248669,-0.0911988072592,0.204729514264
2.10000000000,1.21055701616,0.160949506184,0.351159226747,0.777060225848,-0.0714917007964,0.162238613573
2.15000000000,1.24828178193,0.171406765656,0.359133092551,0.779866665163,-0.0693748942343,0.159477316072
2.20000000000,1.28929850917,0.183306375840,0.367671716578,0.851053735876,-0.0727776959825,0.170772480540
2.25000000000,1.33087179462,0.195932956794,0.376227421613,0.866094541896,-0.0706235678472,0.171114100708
2.30000000000,1.36984148131,0.208287320947,0.384193419449,0.815187898467,-0.0630508370903,0.159319956724
2.35000000000,1.40919572677,0.221285615154,0.392218435896,0.826685511778,-0.0606298591935,0.160500328938
2.40000000000,1.44872309275,0.234872679198,0.400291403125,0.833946529493,-0.0578063494756,0.161459344581
2.45000000000,1.49193699760,0.250351193173,0.409167600922,0.916095163120,-0.0598334260029,0.177523955937
