rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,time/time_elapsed,train/std,train/loss,train/clip_fraction,train/n_updates,train/explained_variance,train/learning_rate,train/clip_range,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/approx_kl
1200.0,67584,-268.2548069375,1,19,107,,,,,,,,,,,
1200.0,69632,-268.2548069375,2,19,210,0.9589065313339233,1.579643726348877,0.104443359375,330,-0.242232084274292,0.0003,0.2,3.9355615973472595,-0.0011207169212866575,-2.7576039731502533,0.0061458712
1200.0,71680,-262.3528355961538,3,19,318,0.9556766748428345,2.2315800189971924,0.028662109375,340,0.7548391819000244,0.0003,0.2,6.485471439361572,-0.0029906673007644713,-2.7507307469844817,0.004449186
1200.0,73728,-262.3528355961538,4,19,422,0.9498382806777954,3.4847543239593506,0.067724609375,350,0.1097368597984314,0.0003,0.2,7.617950928211212,-0.007428406528197229,-2.7421216487884523,0.0058951695
1200.0,75776,-253.72583164285717,5,19,530,0.945613443851471,2.4677836894989014,0.044580078125,360,0.5306779146194458,0.0003,0.2,5.928237736225128,-0.0041906597441993656,-2.7304214358329775,0.004401008
1200.0,77824,-253.72583164285717,6,19,633,0.943324089050293,5.876932144165039,0.039599609375,370,0.23206442594528198,0.0003,0.2,13.537676858901978,-0.005905624327715487,-2.7231417059898377,0.0024336427
1200.0,79872,-253.72583164285717,7,19,737,0.9395203590393066,1.4852697849273682,0.04462890625,380,0.5690903663635254,0.0003,0.2,3.0959259927272798,-0.0056832979491446165,-2.7176169574260713,0.006047131
1200.0,81920,-243.81745053333336,8,19,845,0.9306430220603943,2.050569772720337,0.072119140625,390,0.20159929990768433,0.0003,0.2,4.146029126644135,-0.004108320298837498,-2.7052459955215453,0.0030111428
,,,,,,0.9257557392120361,2.252246141433716,0.052490234375,400,0.224606454372406,0.0003,0.2,4.822508412599563,-0.0025519376213196665,-2.6873433113098146,0.0072057964
