run_id,seed,simulator,vehicle,task_id,task_portable,policy_id,algorithm,return,success,episode_length,wall_clock_s,termination_reason,collision_type,host_class
test__test__PPO-deterministic__seed-42128,42128,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-595.8117454363995,False,3000,308.8304656249238,timeout,none,local
test__test__PPO-deterministic__seed-42129,42129,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-11.789324170630902,False,3000,310.0521000830922,timeout,none,local
test__test__PPO-deterministic__seed-42130,42130,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-685.133728277568,False,3000,309.8367924171034,timeout,none,local
test__test__PPO-deterministic__seed-42131,42131,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,23.24817374162039,False,3000,309.49406529101543,timeout,none,local
test__test__PPO-deterministic__seed-42132,42132,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-170.4241143986577,False,3000,311.4053516249405,timeout,none,local
test__test__PPO-deterministic__seed-42133,42133,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,197.22346312979892,True,2332,241.90330295905005,success,none,local
test__test__PPO-deterministic__seed-42134,42134,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-522.8685400815093,False,3000,310.4469374170294,timeout,none,local
test__test__PPO-deterministic__seed-42135,42135,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-39.89997577978315,False,3000,309.5783581249416,timeout,none,local
test__test__PPO-deterministic__seed-42136,42136,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,182.43502775304123,True,2304,239.1947495000204,success,none,local
test__test__PPO-deterministic__seed-42137,42137,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-588.6328770824834,False,3000,309.40459741605446,timeout,none,local
test__test__PPO-deterministic__seed-42138,42138,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,171.67822142210906,True,2708,281.5340498749865,success,none,local
test__test__PPO-deterministic__seed-42139,42139,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,185.35378508082124,True,2316,239.73087695799768,success,none,local
