run_id,seed,simulator,vehicle,task_id,task_portable,policy_id,algorithm,return,success,episode_length,wall_clock_s,termination_reason,collision_type,host_class
test__test__PPO-deterministic__seed-42188,42188,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-706.3917526345884,False,3000,309.26174862496555,timeout,none,local
test__test__PPO-deterministic__seed-42189,42189,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-836.0843722830388,False,3000,308.7152590000769,timeout,none,local
test__test__PPO-deterministic__seed-42190,42190,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,188.94765806208358,True,2506,259.94586937502027,success,none,local
test__test__PPO-deterministic__seed-42191,42191,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,155.25084752672143,True,2820,291.369918707991,success,none,local
test__test__PPO-deterministic__seed-42192,42192,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,177.74147284355388,True,2430,251.97350429103244,success,none,local
test__test__PPO-deterministic__seed-42193,42193,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,154.06161258103685,True,2680,278.96453191596083,success,none,local
test__test__PPO-deterministic__seed-42194,42194,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-493.0238857350993,False,3000,309.87859845906496,timeout,none,local
test__test__PPO-deterministic__seed-42195,42195,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-641.7461207443966,False,3000,309.6910620830022,timeout,none,local
test__test__PPO-deterministic__seed-42196,42196,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,254.1099636839196,True,1602,168.04299112502486,success,none,local
test__test__PPO-deterministic__seed-42197,42197,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,7.648954340442868,False,3000,309.5690694160294,timeout,none,local
test__test__PPO-deterministic__seed-42198,42198,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,215.3940644670568,True,2186,227.27932583296206,success,none,local
test__test__PPO-deterministic__seed-42199,42199,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,164.92686368138055,True,2130,221.628512958996,success,none,local
