run_id,seed,simulator,vehicle,task_id,task_portable,policy_id,algorithm,return,success,episode_length,wall_clock_s,termination_reason,collision_type,host_class
test__test__PPO-deterministic__seed-42116,42116,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-645.0617157517174,False,3000,308.50383058399893,timeout,none,local
test__test__PPO-deterministic__seed-42117,42117,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,231.5261894309631,True,2286,236.1124389580218,success,none,local
test__test__PPO-deterministic__seed-42118,42118,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-579.9915067678958,False,3000,308.32309558300767,timeout,none,local
test__test__PPO-deterministic__seed-42119,42119,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-896.3446069111877,False,3000,308.7717817920493,timeout,none,local
test__test__PPO-deterministic__seed-42120,42120,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,190.98478225145004,True,2302,237.97834383300506,success,none,local
test__test__PPO-deterministic__seed-42121,42121,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,180.6432724916308,True,2116,218.80997591710184,success,none,local
test__test__PPO-deterministic__seed-42122,42122,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,141.1615081545803,False,3000,307.92338166595437,timeout,none,local
test__test__PPO-deterministic__seed-42123,42123,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,139.7236941673993,False,3000,308.34579766599927,timeout,none,local
test__test__PPO-deterministic__seed-42124,42124,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-561.904318745277,False,3000,308.4141555830138,timeout,none,local
test__test__PPO-deterministic__seed-42125,42125,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,265.7586553030767,True,2076,215.26665849995334,success,none,local
test__test__PPO-deterministic__seed-42126,42126,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,213.23469371046247,True,1760,183.85312595788855,success,none,local
test__test__PPO-deterministic__seed-42127,42127,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,102.49063203705116,True,2940,302.7700251250062,success,none,local
