t,N,E,yaw,u,v,r
2.95000000000,3.28451563427,-1.00194887340e-12,4.13220182709e-13,1.83023871251,-1.50710779288e-12,2.69021520037e-13
3.00000000000,3.38109578438,-1.04202543629e-12,4.27192469433e-13,1.93160300220,-1.62669751433e-12,2.79445734483e-13
3.05000000000,3.46973577188,-1.07920811142e-12,4.40262205777e-13,1.77279974987,-1.52415023073e-12,2.61394726879e-13
3.10000000000,3.56017598982,-1.11755924280e-12,4.53466324320e-13,1.80880435882,-1.58725449161e-12,2.64082370853e-13
3.15000000000,3.65043808322,-1.15625112999e-12,4.66479462767e-13,1.80524186815,-1.61594600061e-12,2.60262768950e-13
3.20000000000,3.74709007938,-1.19816659986e-12,4.81045155400e-13,1.93303992310,-1.76818888775e-12,2.91313852662e-13
3.25000000000,3.84763669749,-1.24230936841e-12,4.95734172666e-13,2.01093236223,-1.87974326172e-12,2.93780345319e-13
3.30000000000,3.94211343555,-1.28429293750e-12,5.09712642464e-13,1.88953476126,-1.80279113812e-12,2.79569395956e-13
3.35000000000,4.04050068864,-1.32856742166e-12,5.24534664070e-13,1.96774506168,-1.91764017815e-12,2.96440432114e-13
3.40000000000,4.13678956794,-1.37244403384e-12,5.39001467572e-13,1.92577758607,-1.91552918857e-12,2.89336070052e-13
3.45000000000,4.23534258927,-1.41793062227e-12,5.53945778137e-13,1.97106042663,-2.00159237047e-12,2.98886211289e-13
3.50000000000,4.32510567994,-1.45985950423e-12,5.67635772901e-13,1.79526181332,-1.85763246610e-12,2.73799895286e-13
3.55000000000,4.42688675381,-1.50803239058e-12,5.83114269658e-13,2.03562147732,-2.15045765812e-12,3.09569935144e-13
3.60000000000,4.52117113516,-1.55323079308e-12,5.97617193827e-13,1.88568762703,-2.03088739810e-12,2.90058483372e-13
3.65000000000,4.62010486178,-1.60129046490e-12,6.13192036829e-13,1.97867453239,-2.17450090314e-12,3.11496860052e-13
3.70000000000,4.71123443431,-1.64611721299e-12,6.27775609274e-13,1.82259145067,-2.04071342014e-12,2.91671448898e-13
3.75000000000,4.83004111520,-1.70548829917e-12,6.46367404045e-13,2.37613361776,-2.72327704184e-12,3.71835895407e-13
3.80000000000,4.92887530376,-1.75560235649e-12,6.62264481937e-13,1.97668377131,-2.31136860022e-12,3.17941557855e-13
3.85000000000,5.02434010549,-1.80467936033e-12,6.77630287483e-13,1.90929603447,-2.27533689740e-12,3.07316110915e-13
3.90000000000,5.12656992474,-1.85801489159e-12,6.94408890976e-13,2.04459638506,-2.48649653341e-12,3.35572069854e-13
3.95000000000,5.22436732924,-1.90978189361e-12,7.10593620982e-13,1.95594809009,-2.42522427615e-12,3.23694600125e-13
4.00000000000,5.33170386435,-1.96749126202e-12,7.28556694879e-13,2.14673070207,-2.71820239341e-12,3.59261477935e-13
4.05000000000,5.43756945656,-2.02531467423e-12,7.46517998933e-13,2.11731184428,-2.73707964533e-12,3.59226081076e-13
4.10000000000,5.53426738178,-2.07891458796e-12,7.62829413163e-13,1.93395850441,-2.54727870546e-12,3.26228284615e-13
4.15000000000,5.64625703928,-2.14202620322e-12,7.82438928463e-13,2.23979314998,-3.01473365750e-12,3.92190305996e-13
4.20000000000,5.75235606757,-2.20280713352e-12,8.01103418403e-13,2.12198056568,-2.91554449097e-12,3.73289798792e-13
4.25000000000,5.85242420763,-2.26102877597e-12,8.19122547568e-13,2.00136280140,-2.80379424549e-12,3.60382583314e-13
4.30000000000,5.95571849895,-2.32208128432e-12,8.37693550889e-13,2.06588582625,-2.95162940059e-12,3.71420066420e-13
4.35000000000,6.05437631784,-2.38129143672e-12,8.55589501056e-13,1.97315637778,-2.87241492863e-12,3.57919003338e-13
4.40000000000,6.17159693916,-2.45289980473e-12,8.77248890813e-13,2.34441242644,-3.48880056100e-12,4.33187795138e-13
4.45000000000,6.27242505197,-2.51550865822e-12,8.96020846172e-13,2.01656225632,-3.05905888909e-12,3.75439107174e-13
4.50000000000,6.38545902440,-2.58693154355e-12,9.17284766662e-13,2.26067944843,-3.50214452689e-12,4.25278409809e-13
4.55000000000,6.49587506345,-2.65793987868e-12,9.38400468442e-13,2.20832078105,-3.49245595807e-12,4.22314035594e-13
4.60000000000,6.59867443338,-2.72515934484e-12,9.58251996271e-13,2.05598739867,-3.31454335223e-12,3.97030556580e-13
