run_id,seed,simulator,vehicle,task_id,task_portable,policy_id,algorithm,return,success,episode_length,wall_clock_s,termination_reason,collision_type,host_class
test__test__PPO-deterministic__seed-42140,42140,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-321.2367121341285,False,3000,308.858374958043,timeout,none,local
test__test__PPO-deterministic__seed-42141,42141,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,275.92057238716643,True,2086,217.56599233299494,success,none,local
test__test__PPO-deterministic__seed-42142,42142,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,119.21256882435262,True,2566,265.13889645796735,success,none,local
test__test__PPO-deterministic__seed-42143,42143,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,183.0994597350443,True,2468,255.973124000011,success,none,local
test__test__PPO-deterministic__seed-42144,42144,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,192.98756050873695,True,2202,230.24664029094856,success,none,local
test__test__PPO-deterministic__seed-42145,42145,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,142.78565281725292,True,2130,221.47816458297893,success,none,local
test__test__PPO-deterministic__seed-42146,42146,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-322.368091116348,False,3000,309.43864395900164,timeout,none,local
test__test__PPO-deterministic__seed-42147,42147,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,78.20889434230406,False,3000,310.21431804203894,timeout,none,local
test__test__PPO-deterministic__seed-42148,42148,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,20.341660791851503,False,3000,309.46536741696764,timeout,none,local
test__test__PPO-deterministic__seed-42149,42149,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,182.97977536974338,True,2140,222.8238634999143,success,none,local
test__test__PPO-deterministic__seed-42150,42150,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,262.70358315818834,True,1888,196.6808773750672,success,none,local
test__test__PPO-deterministic__seed-42151,42151,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,298.8248544048692,True,1712,180.04737858299632,success,none,local
