run_id,seed,simulator,vehicle,task_id,task_portable,policy_id,algorithm,return,success,episode_length,wall_clock_s,termination_reason,collision_type,host_class
test__test__PPO-deterministic__seed-42013,42013,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-758.8237041815216,False,3000,309.3017341250088,timeout,none,local
test__test__PPO-deterministic__seed-42014,42014,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-663.8498393242659,False,3000,308.9970083750086,timeout,none,local
test__test__PPO-deterministic__seed-42015,42015,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-810.8933085747457,False,3000,309.04773899994325,timeout,none,local
test__test__PPO-deterministic__seed-42016,42016,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-708.0040079615757,False,3000,308.8104049159447,timeout,none,local
test__test__PPO-deterministic__seed-42017,42017,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,169.56395443475947,True,2458,254.52020929101855,success,none,local
test__test__PPO-deterministic__seed-42018,42018,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-823.5117151460889,False,3000,310.07556658401154,timeout,none,local
test__test__PPO-deterministic__seed-42019,42019,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,299.27068325487767,True,1648,173.06685312499758,success,none,local
test__test__PPO-deterministic__seed-42020,42020,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,204.02362847826922,True,1910,199.44123258301988,success,none,local
test__test__PPO-deterministic__seed-42021,42021,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,212.49866830539474,True,2570,267.0829839579528,success,none,local
test__test__PPO-deterministic__seed-42022,42022,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,238.19076671204044,True,2404,249.17380533297546,success,none,local
test__test__PPO-deterministic__seed-42023,42023,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-46.30835276061134,False,3000,309.8613830829272,timeout,none,local
test__test__PPO-deterministic__seed-42024,42024,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-705.8166551759164,False,3000,309.66861654096283,timeout,none,local
test__test__PPO-deterministic__seed-42025,42025,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,159.50681622840605,True,2362,245.23653454100713,success,none,local
