run_id,seed,simulator,vehicle,task_id,task_portable,policy_id,algorithm,return,success,episode_length,wall_clock_s,termination_reason,collision_type,host_class
test__test__PPO-deterministic__seed-42078,42078,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,313.4310084305516,True,1812,188.48323604196776,success,none,local
test__test__PPO-deterministic__seed-42079,42079,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,179.38018984235947,True,2688,276.89494516607374,success,none,local
test__test__PPO-deterministic__seed-42080,42080,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,106.28110494168476,False,3000,308.5150453749811,timeout,none,local
test__test__PPO-deterministic__seed-42081,42081,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-590.7688530252813,False,3000,308.62399870797526,timeout,none,local
test__test__PPO-deterministic__seed-42082,42082,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-553.4577109500725,False,3000,308.0023764159996,timeout,none,local
test__test__PPO-deterministic__seed-42083,42083,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,182.72374137397497,True,2520,259.69823458301835,success,none,local
test__test__PPO-deterministic__seed-42084,42084,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,367.158435084796,True,1628,169.81556962500326,success,none,local
test__test__PPO-deterministic__seed-42085,42085,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,7.229469692082729,False,3000,308.36878550006077,timeout,none,local
test__test__PPO-deterministic__seed-42086,42086,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,287.70948319335093,True,1798,186.88193837495055,success,none,local
test__test__PPO-deterministic__seed-42087,42087,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,136.56646912439544,True,2734,281.6456502500223,success,none,local
test__test__PPO-deterministic__seed-42088,42088,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-850.7155698429776,False,3000,309.4802264169557,timeout,none,local
test__test__PPO-deterministic__seed-42089,42089,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,66.51374241938089,False,3000,309.0889482079074,timeout,none,local
test__test__PPO-deterministic__seed-42090,42090,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,189.64451024271304,True,2540,262.07865954202134,success,none,local
