run_id,seed,simulator,vehicle,task_id,task_portable,policy_id,algorithm,return,success,episode_length,wall_clock_s,termination_reason,collision_type,host_class
test__test__PPO-deterministic__seed-42091,42091,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,215.81011113334404,True,2306,239.4365649590036,success,none,local
test__test__PPO-deterministic__seed-42092,42092,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,217.62891994588017,True,2568,267.25286504090764,success,none,local
test__test__PPO-deterministic__seed-42093,42093,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,193.4226241799944,True,2630,271.66613166604657,success,none,local
test__test__PPO-deterministic__seed-42094,42094,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-561.2869697044054,False,3000,308.60830087494105,timeout,none,local
test__test__PPO-deterministic__seed-42095,42095,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,23.716114228780114,False,3000,308.1254912080476,timeout,none,local
test__test__PPO-deterministic__seed-42096,42096,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,81.2098056338114,False,3000,308.02978233399335,timeout,none,local
test__test__PPO-deterministic__seed-42097,42097,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-725.778896605546,False,3000,307.88163583306596,timeout,none,local
test__test__PPO-deterministic__seed-42098,42098,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-7.754228273532382,False,3000,307.73604195797816,timeout,none,local
test__test__PPO-deterministic__seed-42099,42099,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-413.13770748345996,False,3000,307.9534928330686,timeout,none,local
test__test__PPO-deterministic__seed-42100,42100,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-298.57921235045336,False,3000,308.16318087500986,timeout,none,local
test__test__PPO-deterministic__seed-42101,42101,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-425.9251275938556,False,3000,307.64838874991983,timeout,none,local
test__test__PPO-deterministic__seed-42102,42102,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,240.41971675419592,True,2572,264.3357862919802,success,none,local
test__test__PPO-deterministic__seed-42103,42103,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-55.61976447595672,False,3000,308.5706887920387,timeout,none,local
