run_id,seed,simulator,vehicle,task_id,task_portable,policy_id,algorithm,return,success,episode_length,wall_clock_s,termination_reason,collision_type,host_class
test__test__PPO-deterministic__seed-42039,42039,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-416.43887052016726,False,3000,436.6584056249703,timeout,none,local
test__test__PPO-deterministic__seed-42040,42040,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-75.41260752081105,False,1,13.668043832993135,instability,none,local
test__test__PPO-deterministic__seed-42041,42041,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,75.86582419827442,False,3000,431.073378333007,timeout,none,local
test__test__PPO-deterministic__seed-42042,42042,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-735.3979453171128,False,3000,336.5311108750175,timeout,none,local
test__test__PPO-deterministic__seed-42043,42043,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,139.46798616109166,False,3000,334.6485818750225,timeout,none,local
test__test__PPO-deterministic__seed-42044,42044,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,204.24399601855106,True,1988,217.8677516670432,success,none,local
test__test__PPO-deterministic__seed-42045,42045,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,180.25605416466692,True,2762,296.1230572500499,success,none,local
test__test__PPO-deterministic__seed-42046,42046,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-880.5178105293143,False,3000,323.03114833298605,timeout,none,local
test__test__PPO-deterministic__seed-42047,42047,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,4.760324752675034,False,3000,323.2146048329305,timeout,none,local
test__test__PPO-deterministic__seed-42048,42048,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,343.787859282137,True,1484,162.57683708297554,success,none,local
test__test__PPO-deterministic__seed-42049,42049,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,259.249455799325,True,1952,206.59239645802882,success,none,local
test__test__PPO-deterministic__seed-42050,42050,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,0.6411686465891204,False,3000,312.1430485409219,timeout,none,local
test__test__PPO-deterministic__seed-42051,42051,test,test,common-waypoint-transit-v1,True,PPO-deterministic,PPO,-303.5054214980037,False,3000,309.2958440000657,timeout,none,local
