time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,train/approx_kl,train/std,train/n_updates,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/loss,train/value_loss,train/explained_variance,train/entropy_loss,train/clip_range
16,389.34,123,985088,234.22932572000002,1,,,,,,,,,,,
16,386.0,253,987136,234.54939606,2,0.003456505,0.6306127905845642,4810,0.0003,0.042529296875,-0.0029593823303002862,4.589554786682129,30.60054168701172,0.08195161819458008,-1.831592646241188,0.2
16,392.62,377,989184,233.59704756000002,3,0.003906738,0.6290991902351379,4820,0.0003,0.06015625,-0.0038090284157078712,16.607154846191406,43.49365649223328,0.7941443920135498,-1.8292303323745727,0.2
16,399.97,504,991232,232.50714146,4,0.0071287435,0.6243124008178711,4830,0.0003,0.059033203125,-0.004925374407321215,28.552471160888672,53.905375480651855,0.801947295665741,-1.8202565640211106,0.2
16,399.6,624,993280,232.67484427,5,0.0044478225,0.6234520077705383,4840,0.0003,0.04677734375,-0.00433825368527323,21.83469009399414,59.75536766052246,0.7825397849082947,-1.808469495177269,0.2
16,410.89,752,995328,229.24812118000003,6,0.011147684,0.6255698204040527,4850,0.0003,0.085498046875,-0.004417525418102741,18.613367080688477,51.44439043998718,0.765706479549408,-1.8125564903020859,0.2
16,410.72,887,997376,229.41022558,7,0.007766445,0.6269704699516296,4860,0.0003,0.121435546875,-0.0055783085990697145,14.363203048706055,40.73955926895142,0.8567038774490356,-1.8198662251234055,0.2
16,413.47,1017,999424,228.62960589,8,0.006296089,0.6277214884757996,4870,0.0003,0.051708984375,-0.0028041868295986204,7.483285427093506,24.271228647232057,0.9229025840759277,-1.8231330066919327,0.2
,,,,,,0.005853038,0.625733494758606,4880,0.0003,0.056787109375,-0.005351671867538243,18.187414169311523,45.206767845153806,0.8932108283042908,-1.8223349004983902,0.2
