rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_rew_mean,train/explained_variance,train/value_loss,train/std,train/clip_fraction,train/loss,train/n_updates,train/learning_rate,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/entropy_loss
1002.87,19,107,215040,1,-193.15857878000003,,,,,,,,,,,
1002.87,19,210,217088,2,-193.15857878000003,0.974932849407196,24.41226110458374,0.899135947227478,0.063916015625,9.055066108703613,1050,0.0003,0.2,0.0068016285,-0.005368048911623191,-2.624982565641403
1012.57,19,320,219136,3,-218.75338169000003,0.7457138299942017,47.56890344619751,0.8987703323364258,0.024462890625,16.240520477294922,1060,0.0003,0.2,0.0053345915,-0.003121772070880979,-2.624131810665131
1012.57,19,423,221184,4,-218.75338169000003,0.9830896258354187,42.37723269462585,0.8975180983543396,0.013818359375,18.616601943969727,1070,0.0003,0.2,0.0035405236,-0.0018764845211990178,-2.6226645350456237
1016.48,19,532,223232,5,-274.61438443000003,0.8904954791069031,259.02352142333984,0.8970941305160522,0.0,74.51995086669922,1080,0.0003,0.2,0.00049515476,0.0001191719202324748,-2.6202441453933716
1016.48,19,636,225280,6,-274.61438443000003,0.881711483001709,408.0434265136719,0.8970532417297363,0.001123046875,170.7870635986328,1090,0.0003,0.2,0.0016187616,-0.0012788906402420252,-2.6200564920902254
1016.48,19,747,227328,7,-274.61438443000003,0.9341818690299988,83.24969186782837,0.8977540731430054,0.028369140625,40.40289306640625,1100,0.0003,0.2,0.006284924,-0.003694364207331091,-2.6204657018184663
1023.63,19,860,229376,8,-302.28892339000004,0.42732685804367065,51.03748836517334,0.8977798223495483,0.018603515625,18.740711212158203,1110,0.0003,0.2,0.0032406407,-0.0020884407160338013,-2.6220039427280426
,,,,,,0.9552320241928101,64.25869359970093,0.8979613184928894,0.050341796875,29.70388412475586,1120,0.0003,0.2,0.0072962726,-0.004212780680973083,-2.6215170681476594
