rollout/ep_rew_mean,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,train/approx_kl,train/value_loss,train/clip_range,train/explained_variance,train/n_updates,train/std,train/loss,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/entropy_loss
221.69500765000004,1,123,391.71,411648,16,,,,,,,,,,,
222.79454751999998,2,252,383.19,413696,16,0.0068002073,6.294175708293915,0.2,0.9306937456130981,2010,0.8088796138763428,1.8107620477676392,-0.0028646009450312704,0.053759765625,0.0003,-2.4145096123218535
222.78895706000003,3,401,382.02,415744,15,0.012398985,11.922386717796325,0.2,0.9284478425979614,2020,0.8088952302932739,5.328461647033691,0.0033678835374303163,0.19658203125,0.0003,-2.4118350565433504
233.69650618999995,4,544,372.62,417792,15,0.008746184,9.429955041408538,0.2,0.9459273815155029,2030,0.8057316541671753,5.401372909545898,-0.005840725282905623,0.09833984375,0.0003,-2.408877658843994
234.00998749,5,680,370.87,419840,15,0.0057317712,12.488238549232483,0.2,0.9435802102088928,2040,0.8036782741546631,4.3696417808532715,-0.006761011137859896,0.06953125,0.0003,-2.4000568091869354
233.43630179999997,6,803,374.94,421888,15,0.0034559886,56.9933856010437,0.2,0.8088528513908386,2050,0.803255558013916,21.087459564208984,-0.003336177015444264,0.036962890625,0.0003,-2.3976305544376375
236.18785710000003,7,935,365.69,423936,15,0.0063861576,21.876285552978516,0.2,0.8438647389411926,2060,0.8032496571540833,12.458846092224121,-0.004649603937286884,0.04365234375,0.0003,-2.397656512260437
235.74694688,8,1062,369.88,425984,15,0.0060133496,39.10732097625733,0.2,0.8423538208007812,2070,0.8006935119628906,12.6236572265625,-0.005111218191450462,0.046923828125,0.0003,-2.3946268796920775
,,,,,,0.0038675983,32.064248180389406,0.2,0.8257506489753723,2080,0.7943160533905029,10.78394603729248,-0.003827509091934189,0.050244140625,0.0003,-2.383779501914978
