rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/clip_fraction,train/n_updates,train/std,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/loss,train/value_loss,train/learning_rate
236.82180951,372.04,136,14,1,444416,,,,,,,,,,,
237.30871028000004,370.34,268,15,2,446464,0.052392578125,2170,0.7863733768463135,0.9090359210968018,-2.3523138225078584,-0.005561019520973787,0.2,0.0070929816,3.133734703063965,9.619000566005706,0.0003
237.62161641,368.9,392,15,3,448512,0.08916015625,2180,0.7861135601997375,0.9516934752464294,-2.352616035938263,-0.005633701651822776,0.2,0.009263769,3.236433506011963,7.207156229019165,0.0003
237.56270014,368.97,519,15,4,450560,0.08662109375,2190,0.7849015593528748,0.9270741939544678,-2.351884037256241,-0.005158451281022281,0.2,0.0070740655,5.870143413543701,10.338665759563446,0.0003
237.25474970000002,373.37,646,15,5,452608,0.060009765625,2200,0.7824282646179199,0.8573023080825806,-2.346812200546265,-0.005160711135249585,0.2,0.00641236,21.65057945251465,46.86529006958008,0.0003
237.28222516000005,373.72,784,15,6,454656,0.0287109375,2210,0.782085657119751,0.7781103849411011,-2.343490940332413,-0.0022349454724462704,0.2,0.0050145956,14.818621635437012,43.02875995635986,0.0003
237.36069876,373.44,919,15,7,456704,0.023779296875,2220,0.7800482511520386,0.8311823606491089,-2.342538523674011,-0.00567199865472503,0.2,0.0060366467,6.201405048370361,23.364792227745056,0.0003
238.40926932,366.89,1065,15,8,458752,0.060791015625,2230,0.7763177156448364,0.9638379812240601,-2.3337530374526976,-0.004934669617796317,0.2,0.008061416,2.5320651531219482,5.0296703517436985,0.0003
,,,,,,0.053125,2240,0.7756353616714478,0.9290622472763062,-2.3276306629180907,-0.005630910699255765,0.2,0.0071299598,15.571630477905273,30.089732670783995,0.0003
