wall_time_s,timesteps,episode,variant,seed,return,length_steps,elapsed_s,success,collision,outside_route_bounds,termination_reason,final_goal_distance_m,minimum_true_cpa_m,final_track_count,reward_progress,reward_collision,reward_proximity,reward_jitter,reward_effort,reward_goal
22.062477827072144,361,1,sensor,7319,-7.707733860770975,361,1804.999999998906,0,0,0,timeout,1073.3968711091618,78.06090807275292,2,-0.33164031289675394,0.0,0.0,7.187799825519321,0.18829372235489178,0.0
23.08653998374939,361,1,sensor,7319,-7.707733860770975,361,1804.999999998906,0,0,0,timeout,1073.3968711091618,78.06090807275292,2,-0.33164031289675394,0.0,0.0,7.187799825519321,0.18829372235489178,0.0
27.001117944717407,420,2,sensor,420001,-112.18449808764039,59,294.2000000000326,0,1,0,collision,278.10520996866194,1.9803448688347274,1,0.0651912952318973,100.0,11.10554096975254,1.1171273566782478,0.02702105644150836,0.0
43.30310416221619,674,3,sensor,420002,-6.056032945271343,254,1269.9999999993927,0,0,1,outside_route_bounds,912.2444149924611,120.43965448093397,1,-0.2513502730600463,0.0,0.0,5.6738254962489005,0.13085717596239538,0.0
62.15316414833069,983,4,sensor,420003,-6.352365006596716,309,1544.9999999991426,0,0,1,outside_route_bounds,553.2715800531794,67.74829406928637,1,-0.07991853666846033,0.0,0.0,6.136738011566919,0.1357084583613312,0.0
82.1911928653717,1311,5,sensor,420004,-6.803595188802388,328,1639.9999999990562,0,0,1,outside_route_bounds,948.1258490171166,108.75603031293156,1,-0.2735977334798473,0.0,0.0,6.366923995036627,0.16307346028590716,0.0
104.15291285514832,1672,6,sensor,420005,-7.507745908747544,361,1804.999999998906,0,0,0,timeout,448.8454032446804,60.56164247381621,1,-0.02342378995180975,0.0,0.0,7.27353194528259,0.21079017351313464,0.0
120.50878119468689,1932,7,sensor,420006,-5.678028413744065,260,1299.9999999993654,0,0,1,outside_route_bounds,731.0535609059231,108.33713932187845,1,-0.16531435167714517,0.0,0.0,5.392730476148428,0.11998358591849356,0.0
143.6448519229889,2293,8,sensor,420007,-8.046386677050771,361,1804.999999998906,0,0,0,timeout,559.5302036838814,85.651482984474,1,-0.07833531632422736,0.0,0.0,7.743326103687287,0.22472525703926155,0.0
163.66603803634644,2570,9,sensor,420008,-6.061219876003937,277,1384.999999999288,0,0,1,outside_route_bounds,761.4657277155776,116.4828253030725,1,-0.17666391495557465,0.0,0.0,5.740246465057127,0.1443094959912237,0.0
180.12101697921753,2826,10,sensor,420009,-5.6819115172969585,256,1279.9999999993836,0,0,1,outside_route_bounds,990.8145032553624,87.37913063125731,2,-0.29579421181559684,0.0,0.0,5.274575411528347,0.11154189395301399,0.0
201.5712230205536,3163,11,sensor,420010,-7.086150606395271,337,1684.9999999990152,0,0,1,outside_route_bounds,552.2031405524731,64.58618749872349,1,-0.07896023187048948,0.0,0.0,6.849280527234077,0.1579098472907,0.0
221.92915105819702,3499,12,sensor,420011,-6.864769310837334,336,1679.9999999990198,0,0,1,outside_route_bounds,755.3982593970736,81.32107662839132,1,-0.17352621393945966,0.0,0.0,6.557022081688049,0.13422101520982935,0.0
241.7975161075592,3827,13,sensor,420012,-7.180568137689734,328,1639.9999999990562,0,0,1,outside_route_bounds,1134.659966174458,109.26941985509853,3,-0.3649957979101886,0.0,0.0,6.658072307705879,0.1575000320736698,0.0
244.78509998321533,3878,14,sensor,420013,-110.82151537259355,51,254.8000000000237,0,1,0,collision,278.57891861343103,1.9915096213700068,2,0.06530109360163854,100.0,9.835725299548598,1.0287594988942148,0.022331667752371515,0.0
248.5604329109192,3943,15,sensor,420014,-117.33949045150412,65,321.9500000000389,0,1,0,collision,279.4279087248873,1.9961061827139872,2,0.060363290293478845,100.0,15.991274454461575,1.372294889390468,0.03628439794554618,0.0
266.1975591182709,4240,16,sensor,420015,-6.165874662143307,297,1484.9999999991971,0,0,1,outside_route_bounds,730.8891120407463,108.61647605959243,1,-0.1662266897125233,0.0,0.0,5.857960326038303,0.14168764639248116,0.0
286.10522508621216,4568,17,sensor,420016,-7.104817617646033,328,1639.9999999990562,0,0,1,outside_route_bounds,796.2734509302935,113.71595755637404,1,-0.1976189981289121,0.0,0.0,6.750779611803588,0.15641900771352174,0.0
289.5772612094879,4625,18,sensor,420017,-121.2986666708712,57,284.4000000000304,0,1,0,collision,280.71812047431985,1.9811712330429287,1,0.05664577370226348,100.0,20.01626819208333,1.3147880999371417,0.02425615255298192,0.0
311.6418581008911,4986,19,sensor,420018,-8.12607639807989,361,1804.999999998906,0,0,0,timeout,415.3062515189413,28.867974570139253,2,-0.007974276939108578,0.0,0.1851963217284743,7.727157687023283,0.20574811238902357,0.0
314.75825214385986,5033,20,sensor,420019,-113.91599849283611,47,231.40000000001837,0,1,0,collision,280.4399790907113,1.9907577856228897,1,0.058826229835247726,100.0,12.8537298083172,1.1027106668800115,0.01838424747413654,0.0
337.69163703918457,5394,21,sensor,420020,-7.325204190360474,361,1804.999999998906,0,0,0,timeout,402.10380239193944,49.343972565667485,2,0.006500472788441061,0.0,0.0,7.106760640349232,0.22494402279967163,0.0
356.3792419433594,5723,22,sensor,420021,-6.841765240391781,329,1644.9999999990516,0,0,1,outside_route_bounds,557.8631224860683,45.3043128206173,1,-0.07737813482643842,0.0,0.0,6.610113900899884,0.15427320466545463,0.0
371.33463501930237,5977,23,sensor,420022,-5.092617638130437,254,1269.9999999993927,0,0,1,outside_route_bounds,747.9409112852926,69.8749001300915,1,-0.17777790738921115,0.0,0.0,4.804773988388478,0.11006574235274448,0.0
374.384339094162,6030,24,sensor,420023,-116.02808745162251,53,261.80000000002525,0,1,0,collision,276.18966338306876,1.991922562537745,1,0.062059505172779354,100.0,14.911104412522198,1.1531500160694124,0.0258925282036732,0.0
382.10815596580505,6158,25,sensor,420024,-173.55296523635621,128,639.3499999999663,0,1,0,collision,141.44757237622485,1.9807945371592552,2,0.12890228761255088,100.0,71.22631941352668,2.3866628028452395,0.06888530759680801,0.0
400.29655718803406,6436,26,sensor,420025,-5.894149555347696,278,1389.9999999992835,0,0,1,outside_route_bounds,978.433366163988,105.29991634379965,2,-0.28758240709845373,0.0,0.0,5.467445746436712,0.13912140181252938,0.0
422.84053206443787,6797,27,sensor,420026,-7.541716650951298,361,1804.999999998906,0,0,0,timeout,779.3990242820905,120.04266548797997,1,-0.18625285492138777,0.0,0.0,7.1483083905652105,0.20715540546469405,0.0
445.1190459728241,7158,28,sensor,420027,-7.832411068869816,361,1804.999999998906,0,0,0,timeout,652.7037034292687,94.87095097807995,1,-0.12889261124848023,0.0,0.0,7.484392791800196,0.21912566582113693,0.0
461.1444020271301,7414,29,sensor,420028,-5.400199357300034,256,1279.9999999993836,0,0,1,outside_route_bounds,912.1882597080806,109.43211675933611,1,-0.252488632145798,0.0,0.0,5.034133574739097,0.11357715041513534,0.0
483.4199569225311,7775,30,sensor,420029,-8.792429094753627,361,1804.999999998906,0,0,0,timeout,515.452821022806,24.790444616691875,1,-0.053943753073187335,0.0,1.4675358616234184,7.099105617403988,0.17184386265303528,0.0
497.9776430130005,7998,31,sensor,420030,-5.039642453338606,223,1114.9999999995337,0,0,1,outside_route_bounds,910.3950294370854,107.92883509267742,1,-0.2542067658951304,0.0,0.0,4.693744746409352,0.09169094103411699,0.0
513.0174460411072,8239,32,sensor,420031,-4.913659788521908,241,1204.9999999994518,0,0,1,outside_route_bounds,818.3705335996164,85.74155172374543,1,-0.21268383165988786,0.0,0.0,4.590481098275632,0.11049485858639072,0.0
532.2181298732758,8558,33,sensor,420032,-6.632408166578773,319,1594.999999999097,0,0,1,outside_route_bounds,733.5449774721193,86.65055382322097,1,-0.1707205432246621,0.0,0.0,6.301431974023579,0.16025564933052958,0.0
536.8616759777069,8636,34,sensor,420033,-119.09357162844,78,387.0000000000537,0,1,0,collision,280.6720903190421,1.9921711942156008,1,0.06027696113152103,100.0,17.62073566591435,1.4862674608826634,0.04684546277450191,0.0
557.5271439552307,8969,35,sensor,420034,-6.973846375560656,333,1664.9999999990334,0,0,1,outside_route_bounds,923.3000888560005,104.2804795562962,1,-0.2608699375092237,0.0,0.0,6.567496461048719,0.14547997700271378,0.0
579.7107510566711,9330,36,sensor,420035,-6.950819546530774,361,1804.999999998906,0,0,0,timeout,731.8187778614885,77.138951927565,1,-0.16550778849364833,0.0,0.0,6.616432102583352,0.16887965545377234,0.0
601.4270961284637,9682,37,sensor,420036,-7.65822114296657,352,1759.999999998947,0,0,1,outside_route_bounds,1049.9249280860229,103.56894253958487,1,-0.3294623596998317,0.0,0.0,7.1853435166180075,0.14341526664872462,0.0
604.5194189548492,9733,38,sensor,420037,-112.8217334517144,51,252.80000000002323,0,1,0,collision,280.5838202186381,1.9993515375183293,1,0.06637618272672556,100.0,11.647382410284743,1.218891431391239,0.0218357927651314,0.0
608.1217868328094,9792,39,sensor,420038,-114.2231659321807,59,294.75000000003274,0,1,0,collision,281.03623354437747,1.976362472419595,1,0.060028584914543694,100.0,13.361375628726268,0.890729680657387,0.03108920771158606,0.0
705.145457983017,10082,40,sensor,420039,-6.092499650148003,290,1449.999999999229,0,0,1,outside_route_bounds,1010.6050390583342,115.16863063493349,2,-0.30165359406293835,0.0,0.0,5.6566284118220205,0.13421764426303906,0.0
727.9051201343536,10442,41,sensor,420040,-6.512604637010775,360,1799.9999999989107,0,0,1,outside_route_bounds,575.5884764803384,87.29441153122134,1,-0.08611115784466188,0.0,0.0,6.233496466279025,0.19299701288707571,0.0
749.7468209266663,10803,42,sensor,420041,-48.60577606243398,361,1804.999999998906,0,0,0,timeout,362.39946948204425,10.094674948865823,1,0.019632975083943252,0.0,41.87387218269746,6.5323221057653384,0.21921474905519203,0.0
768.4602179527283,11121,43,sensor,420042,-6.8875614458861,318,1589.9999999991016,0,0,1,outside_route_bounds,1085.8900660751688,108.77392984257528,1,-0.34119840841939997,0.0,0.0,6.399620895925906,0.1467421415407903,0.0
787.5919649600983,11426,44,sensor,420043,-5.783830709762636,305,1524.9999999991608,0,0,1,outside_route_bounds,646.0969974130378,120.12261953376898,1,-0.11971193324004875,0.0,0.0,5.5158516183495525,0.1482671581730371,0.0
809.7923488616943,11787,45,sensor,420044,-7.513836680330329,361,1804.999999998906,0,0,0,timeout,937.3717940864142,91.72130135928975,2,-0.26927055971897623,0.0,0.0,7.030724246799938,0.2138418738114034,0.0
830.6130540370941,12130,46,sensor,420045,-7.505177729294792,343,1714.999999998988,0,0,1,outside_route_bounds,740.9749949423513,106.95681943990263,1,-0.16888397823782428,0.0,0.0,7.129653403908018,0.2066403471489486,0.0
846.2601230144501,12383,47,sensor,420046,-5.340776242487663,253,1264.9999999993972,0,0,1,outside_route_bounds,938.6895425112547,108.58733431538568,2,-0.2701268621744915,0.0,0.0,4.946258444525302,0.1243909357878716,0.0
