time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/value_loss,train/learning_rate,train/std,train/approx_kl,train/clip_range,train/entropy_loss,train/clip_fraction,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
19,107,2048,1,,,,,,,,,,,,,
19,210,4096,2,-0.003491195000242442,0.02892202138900757,10,2.3168547809123994,0.0003,0.9923604726791382,0.0035030586,0.2,-2.830592429637909,0.023388671875,0.5624974966049194,,
19,318,6144,3,-0.0004899088584352284,0.05477696657180786,20,6.636693978309632,0.0003,0.9888302087783813,0.0025635078,0.2,-2.818820947408676,0.001513671875,1.2115474939346313,1200.0,-258.04294849999997
18,434,8192,4,-0.0020104222756344827,0.07133644819259644,30,6.728460681438446,0.0003,0.9879008531570435,0.0033854546,0.2,-2.8138620376586916,0.014697265625,2.3732504844665527,1200.0,-258.04294849999997
18,556,10240,5,-0.0027033753518480807,-1.6457328796386719,40,3.7820493310689924,0.0003,0.9874727725982666,0.0046891724,0.2,-2.813575404882431,0.0189453125,0.7086945176124573,1200.0,-243.59383837500002
18,659,12288,6,-0.0032056218304205688,-0.11739170551300049,50,6.34483494758606,0.0003,0.9854073524475098,0.003758976,0.2,-2.81144779920578,0.026708984375,2.8113656044006348,1200.0,-243.59383837500002
18,780,14336,7,-0.0008394154167035595,0.06711071729660034,60,11.652912831306457,0.0003,0.9847890138626099,0.0045512924,0.2,-2.8071586191654205,0.005224609375,5.240360736846924,1200.0,-243.59383837500002
18,889,16384,8,-0.0010157791257370263,0.16236597299575806,70,10.956760203838348,0.0003,0.985185980796814,0.0021531596,0.2,-2.807546055316925,0.000634765625,3.39774227142334,1200.0,-259.57633433333336
,,,,-0.0017943620739970356,0.04747617244720459,80,17.278286170959472,0.0003,0.9847328662872314,0.0038931172,0.2,-2.8081845164299013,0.015576171875,7.809050559997559,,
