rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/iterations,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/n_updates,train/loss,train/clip_range,train/learning_rate,train/std,train/explained_variance
235.0529027,15,128,526336,382.51,1,,,,,,,,,,,
234.99877584,15,261,528384,383.09,2,7.164847934246064,0.005818236,-0.0034867554844822735,-2.2086137652397158,0.037939453125,2570,1.8038352727890015,0.2,0.0003,0.7334089875221252,0.9401096105575562
235.81165302000002,15,394,530432,377.78,3,21.394901704788207,0.004194499,-0.0020244276500307025,-2.2085950672626495,0.059521484375,2580,8.41535758972168,0.2,0.0003,0.7352693676948547,0.8633564710617065
235.19397938999998,15,520,532480,382.57,4,57.39341974258423,0.0040348587,-0.003064097568858415,-2.2145003974437714,0.0529296875,2590,18.8971004486084,0.2,0.0003,0.7366565465927124,0.7772647142410278
235.65705580999995,15,650,534528,383.46,5,47.50774888992309,0.006607742,-0.0061636538754100915,-2.217268133163452,0.078857421875,2600,24.297983169555664,0.2,0.0003,0.7371072769165039,0.751186728477478
231.81726485,15,779,536576,392.51,6,23.669875979423523,0.007496338,-0.0064344365266151725,-2.218243360519409,0.07490234375,2610,8.222503662109375,0.2,0.0003,0.7378719449043274,0.9529871344566345
235.06165461,15,912,538624,378.94,7,7.875913321971893,0.008254297,-0.007093651295872405,-2.219197338819504,0.075,2620,2.406635284423828,0.2,0.0003,0.7370527982711792,0.9844115376472473
234.48444007,15,1042,540672,382.87,8,77.25025053024292,0.008290998,-0.0033938497363124043,-2.216872715950012,0.103125,2630,24.1938533782959,0.2,0.0003,0.7367089986801147,0.5339999794960022
,,,,,,35.869811058044434,0.0049071023,-0.0035465782042592765,-2.2170877754688263,0.049365234375,2640,15.098848342895508,0.2,0.0003,0.7362561225891113,0.8536030054092407
