rollout/ep_rew_mean,time/total_timesteps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,train/loss,train/learning_rate,train/approx_kl,train/std,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction
236.83110837000004,854016,1,349.18,124,16,,,,,,,,,,,
239.47250695999995,856064,2,342.79,261,15,2.5432891845703125,0.0003,0.003146239,0.636152982711792,-1.8604464024305343,-0.002362786169396713,0.9352617263793945,4170,0.2,11.951285886764527,0.0173828125
239.78805221000002,858112,3,340.3,381,16,16.60779571533203,0.0003,0.008054076,0.637243926525116,-1.8581356287002564,-0.002002294347039424,0.8976324200630188,4180,0.2,42.9246787071228,0.062841796875
239.63773593,860160,4,343.28,516,15,5.462782382965088,0.0003,0.006016606,0.639546811580658,-1.8619585037231445,-0.007885785534745083,0.8779840469360352,4190,0.2,30.35235285758972,0.07421875
239.58987748000004,862208,5,343.36,637,16,17.974809646606445,0.0003,0.0042975275,0.6378896832466125,-1.8646411895751953,-0.001958106763777323,0.8755382895469666,4200,0.2,54.74217600822449,0.025830078125
237.65119991000003,864256,6,355.55,776,15,6.098901748657227,0.0003,0.004421866,0.637397050857544,-1.8594774425029754,-0.0032355789327993987,0.9506711959838867,4210,0.2,22.46294949054718,0.03310546875
237.46175142000007,866304,7,355.32,911,15,15.34077262878418,0.0003,0.0043999813,0.6342583298683167,-1.8568830728530883,-0.0059335789701435715,0.7222083806991577,4220,0.2,44.98715982437134,0.079296875
237.25184626,868352,8,354.8,1036,15,1.210676670074463,0.0003,0.015594745,0.6346390247344971,-1.8496393382549285,-0.0014555709523847327,0.9654839038848877,4230,0.2,3.3800332456827165,0.10849609375
,,,,,,7.244781494140625,0.0003,0.004698708,0.6362575888633728,-1.852375438809395,-0.002311080525396392,0.9331409931182861,4240,0.2,35.05747203826904,0.038427734375
